Value Synonym	Value ID	
"100141"	"100141"	
"100349"	"100349"	
"100557"	"100557"	
"100765"	"100765"	
"100973"	"100973"	
"101181"	"101181"	
"7008"	"7008"	
"10008"	"10008"	
"11008"	"11008"	
"9008"	"9008"	
"12008"	"12008"	
"8008"	"8008"	
"6008"	"6008"	
"9"	"9"	
"1009"	"1009"	
"2009"	"2009"	
"5009"	"5009"	
"100142"	"100142"	
"100350"	"100350"	
"100558"	"100558"	
"100766"	"100766"	
"100974"	"100974"	
"101182"	"101182"	
"7009"	"7009"	
"10009"	"10009"	
"11009"	"11009"	
"9009"	"9009"	
"12009"	"12009"	
"8009"	"8009"	
"6009"	"6009"	
"10"	"10"	
"1010"	"1010"	
"2010"	"2010"	
"5010"	"5010"	
"100143"	"100143"	
"100351"	"100351"	
"100559"	"100559"	
"100767"	"100767"	
"100975"	"100975"	
"101183"	"101183"	
"7010"	"7010"	
"10010"	"10010"	
"11010"	"11010"	
"9010"	"9010"	
"12010"	"12010"	
"8010"	"8010"	
"6010"	"6010"	
"11"	"11"	
"1011"	"1011"	
"2011"	"2011"	
"5011"	"5011"	
"100144"	"100144"	
"100352"	"100352"	
"100560"	"100560"	
"100768"	"100768"	
"100976"	"100976"	
"101184"	"101184"	
"7011"	"7011"	
"10011"	"10011"	
"11011"	"11011"	
"9011"	"9011"	
"12011"	"12011"	
"8011"	"8011"	
"6011"	"6011"	
"12"	"12"	
"1012"	"1012"	
"2012"	"2012"	
"5012"	"5012"	
"100145"	"100145"	
"100353"	"100353"	
"100561"	"100561"	
"100769"	"100769"	
"100977"	"100977"	
"101185"	"101185"	
"7012"	"7012"	
"10012"	"10012"	
"11012"	"11012"	
"9012"	"9012"	
"12012"	"12012"	
"8012"	"8012"	
"6012"	"6012"	
"13"	"13"	
"1013"	"1013"	
"2013"	"2013"	
"5013"	"5013"	
"100146"	"100146"	
"100354"	"100354"	
"100562"	"100562"	
"100770"	"100770"	
"100978"	"100978"	
"101186"	"101186"	
"7013"	"7013"	
"10013"	"10013"	
"11013"	"11013"	
"9013"	"9013"	
"12013"	"12013"	
"8013"	"8013"	
"6013"	"6013"	
"14"	"14"	
"1014"	"1014"	
"2014"	"2014"	
"5014"	"5014"	
"100147"	"100147"	
"100355"	"100355"	
"100563"	"100563"	
"100771"	"100771"	
"100979"	"100979"	
"101187"	"101187"	
"7014"	"7014"	
"10014"	"10014"	
"11014"	"11014"	
"9014"	"9014"	
"12014"	"12014"	
"8014"	"8014"	
"6014"	"6014"	
"15"	"15"	
"1015"	"1015"	
"2015"	"2015"	
"5015"	"5015"	
"100148"	"100148"	
"100356"	"100356"	
"100564"	"100564"	
"100772"	"100772"	
"100980"	"100980"	
"101188"	"101188"	
"7015"	"7015"	
"10015"	"10015"	
"11015"	"11015"	
"9015"	"9015"	
"12015"	"12015"	
"8015"	"8015"	
"6015"	"6015"	
"16"	"16"	
"1016"	"1016"	
"2016"	"2016"	
"5016"	"5016"	
"100149"	"100149"	
"100357"	"100357"	
"100565"	"100565"	
"100773"	"100773"	
"100981"	"100981"	
"101189"	"101189"	
"7016"	"7016"	
"10016"	"10016"	
"11016"	"11016"	
"9016"	"9016"	
"12016"	"12016"	
"8016"	"8016"	
"6016"	"6016"	
"17"	"17"	
"1017"	"1017"	
"2017"	"2017"	
"5017"	"5017"	
"100150"	"100150"	
"100358"	"100358"	
"100566"	"100566"	
"100774"	"100774"	
"100982"	"100982"	
"101190"	"101190"	
"7017"	"7017"	
"10017"	"10017"	
"11017"	"11017"	
"9017"	"9017"	
"12017"	"12017"	
"8017"	"8017"	
"6017"	"6017"	
"18"	"18"	
"1018"	"1018"	
"2018"	"2018"	
"5018"	"5018"	
"100151"	"100151"	
"100359"	"100359"	
"100567"	"100567"	
"100775"	"100775"	
"100983"	"100983"	
"101191"	"101191"	
"7018"	"7018"	
"10018"	"10018"	
"11018"	"11018"	
"9018"	"9018"	
"12018"	"12018"	
"8018"	"8018"	
"6018"	"6018"	
"19"	"19"	
"1019"	"1019"	
"2019"	"2019"	
"5019"	"5019"	
"100152"	"100152"	
"100360"	"100360"	
"100568"	"100568"	
"100776"	"100776"	
"100984"	"100984"	
"101192"	"101192"	
"7019"	"7019"	
"10019"	"10019"	
"11019"	"11019"	
"9019"	"9019"	
"12019"	"12019"	
"8019"	"8019"	
"6019"	"6019"	
"20"	"20"	
"1020"	"1020"	
"2020"	"2020"	
"5020"	"5020"	
"100153"	"100153"	
"100361"	"100361"	
"100569"	"100569"	
"100777"	"100777"	
"100985"	"100985"	
"101193"	"101193"	
"7020"	"7020"	
"10020"	"10020"	
"11020"	"11020"	
"9020"	"9020"	
"12020"	"12020"	
"8020"	"8020"	
"6020"	"6020"	
"100023"	"100023"	
"100042"	"100042"	
"100043"	"100043"	
"100044"	"100044"	
"100154"	"100154"	
"100362"	"100362"	
"100570"	"100570"	
"100778"	"100778"	
"100986"	"100986"	
"101194"	"101194"	
"100045"	"100045"	
"100046"	"100046"	
"100047"	"100047"	
"100048"	"100048"	
"100049"	"100049"	
"100050"	"100050"	
"100051"	"100051"	
"21"	"21"	
"1021"	"1021"	
"2021"	"2021"	
"5021"	"5021"	
"100155"	"100155"	
"100363"	"100363"	
"100571"	"100571"	
"100779"	"100779"	
"100987"	"100987"	
"101195"	"101195"	
"7021"	"7021"	
"10021"	"10021"	
"11021"	"11021"	
"9021"	"9021"	
"12021"	"12021"	
"8021"	"8021"	
"6021"	"6021"	
"22"	"22"	
"1022"	"1022"	
"2022"	"2022"	
"5022"	"5022"	
"100156"	"100156"	
"100364"	"100364"	
"100572"	"100572"	
"100780"	"100780"	
"100988"	"100988"	
"101196"	"101196"	
"7022"	"7022"	
"10022"	"10022"	
"11022"	"11022"	
"9022"	"9022"	
"12022"	"12022"	
"8022"	"8022"	
"6022"	"6022"	
"23"	"23"	
"1023"	"1023"	
"2023"	"2023"	
"5023"	"5023"	
"100157"	"100157"	
"100365"	"100365"	
"100573"	"100573"	
"100781"	"100781"	
"100989"	"100989"	
"101197"	"101197"	
"7023"	"7023"	
"10023"	"10023"	
"11023"	"11023"	
"9023"	"9023"	
"12023"	"12023"	
"8023"	"8023"	
"6023"	"6023"	
"24"	"24"	
"1024"	"1024"	
"2024"	"2024"	
"5024"	"5024"	
"100158"	"100158"	
"100366"	"100366"	
"100574"	"100574"	
"100782"	"100782"	
"100990"	"100990"	
"101198"	"101198"	
"7024"	"7024"	
"10024"	"10024"	
"11024"	"11024"	
"9024"	"9024"	
"12024"	"12024"	
"8024"	"8024"	
"6024"	"6024"	
"25"	"25"	
"2025"	"2025"	
"1025"	"1025"	
"5025"	"5025"	
"100159"	"100159"	
"100367"	"100367"	
"100575"	"100575"	
"100783"	"100783"	
"100991"	"100991"	
"101199"	"101199"	
"7025"	"7025"	
"10025"	"10025"	
"11025"	"11025"	
"9025"	"9025"	
"12025"	"12025"	
"8025"	"8025"	
"6025"	"6025"	
"26"	"26"	
"1026"	"1026"	
"2026"	"2026"	
"5026"	"5026"	
"100160"	"100160"	
"100368"	"100368"	
"100576"	"100576"	
"100784"	"100784"	
"100992"	"100992"	
"101200"	"101200"	
"7026"	"7026"	
"10026"	"10026"	
"11026"	"11026"	
"9026"	"9026"	
"12026"	"12026"	
"8026"	"8026"	
"6026"	"6026"	
"27"	"27"	
"1027"	"1027"	
"2027"	"2027"	
"5027"	"5027"	
"100161"	"100161"	
"100369"	"100369"	
"100577"	"100577"	
"100785"	"100785"	
"100993"	"100993"	
"101201"	"101201"	
"7027"	"7027"	
"10027"	"10027"	
"11027"	"11027"	
"9027"	"9027"	
"12027"	"12027"	
"8027"	"8027"	
"6027"	"6027"	
"28"	"28"	
"1028"	"1028"	
"2028"	"2028"	
"5028"	"5028"	
"100162"	"100162"	
"100370"	"100370"	
"100578"	"100578"	
"100786"	"100786"	
"100994"	"100994"	
"101202"	"101202"	
"7028"	"7028"	
"10028"	"10028"	
"11028"	"11028"	
"9028"	"9028"	
"12028"	"12028"	
"8028"	"8028"	
"6028"	"6028"	
"29"	"29"	
"1029"	"1029"	
"2029"	"2029"	
"5029"	"5029"	
"100163"	"100163"	
"100371"	"100371"	
"100579"	"100579"	
"100787"	"100787"	
"100995"	"100995"	
"101203"	"101203"	
"7029"	"7029"	
"10029"	"10029"	
"11029"	"11029"	
"9029"	"9029"	
"12029"	"12029"	
"8029"	"8029"	
"6029"	"6029"	
"30"	"30"	
"1030"	"1030"	
"2030"	"2030"	
"5030"	"5030"	
"100164"	"100164"	
"100372"	"100372"	
"100580"	"100580"	
"100788"	"100788"	
"100996"	"100996"	
"101204"	"101204"	
"7030"	"7030"	
"10030"	"10030"	
"11030"	"11030"	
"9030"	"9030"	
"12030"	"12030"	
"8030"	"8030"	
"6030"	"6030"	
"31"	"31"	
"1031"	"1031"	
"2031"	"2031"	
"5031"	"5031"	
"100165"	"100165"	
"100373"	"100373"	
"100581"	"100581"	
"100789"	"100789"	
"100997"	"100997"	
"101205"	"101205"	
"7031"	"7031"	
"10031"	"10031"	
"11031"	"11031"	
"9031"	"9031"	
"12031"	"12031"	
"8031"	"8031"	
"6031"	"6031"	
"32"	"32"	
"2032"	"2032"	
"5032"	"5032"	
"100166"	"100166"	
"100374"	"100374"	
"100582"	"100582"	
"100790"	"100790"	
"100998"	"100998"	
"101206"	"101206"	
"7032"	"7032"	
"10032"	"10032"	
"11032"	"11032"	
"9032"	"9032"	
"12032"	"12032"	
"8032"	"8032"	
"6032"	"6032"	
"1032"	"1032"	
"33"	"33"	
"1033"	"1033"	
"2033"	"2033"	
"5033"	"5033"	
"100167"	"100167"	
"100375"	"100375"	
"100583"	"100583"	
"100791"	"100791"	
"100999"	"100999"	
"101207"	"101207"	
"7033"	"7033"	
"10033"	"10033"	
"11033"	"11033"	
"9033"	"9033"	
"12033"	"12033"	
"8033"	"8033"	
"6033"	"6033"	
"100024"	"100024"	
"100053"	"100053"	
"100054"	"100054"	
"100055"	"100055"	
"100168"	"100168"	
"100376"	"100376"	
"100584"	"100584"	
"100792"	"100792"	
"101000"	"101000"	
"101208"	"101208"	
"100056"	"100056"	
"100057"	"100057"	
"100058"	"100058"	
"100059"	"100059"	
"100060"	"100060"	
"100061"	"100061"	
"100062"	"100062"	
"34"	"34"	
"1034"	"1034"	
"2034"	"2034"	
"5034"	"5034"	
"100169"	"100169"	
"100377"	"100377"	
"100585"	"100585"	
"100793"	"100793"	
"101001"	"101001"	
"101209"	"101209"	
"7034"	"7034"	
"10034"	"10034"	
"11034"	"11034"	
"9034"	"9034"	
"12034"	"12034"	
"8034"	"8034"	
"6034"	"6034"	
"35"	"35"	
"1035"	"1035"	
"2035"	"2035"	
"5035"	"5035"	
"100170"	"100170"	
"100378"	"100378"	
"100586"	"100586"	
"100794"	"100794"	
"101002"	"101002"	
"101210"	"101210"	
"7035"	"7035"	
"10035"	"10035"	
"11035"	"11035"	
"9035"	"9035"	
"12035"	"12035"	
"8035"	"8035"	
"6035"	"6035"	
"36"	"36"	
"2036"	"2036"	
"1036"	"1036"	
"5036"	"5036"	
"100171"	"100171"	
"100379"	"100379"	
"100587"	"100587"	
"100795"	"100795"	
"101003"	"101003"	
"101211"	"101211"	
"7036"	"7036"	
"10036"	"10036"	
"11036"	"11036"	
"9036"	"9036"	
"12036"	"12036"	
"8036"	"8036"	
"6036"	"6036"	
"37"	"37"	
"1037"	"1037"	
"2037"	"2037"	
"5037"	"5037"	
"100172"	"100172"	
"100380"	"100380"	
"100588"	"100588"	
"100796"	"100796"	
"101004"	"101004"	
"101212"	"101212"	
"7037"	"7037"	
"10037"	"10037"	
"11037"	"11037"	
"9037"	"9037"	
"12037"	"12037"	
"8037"	"8037"	
"6037"	"6037"	
"38"	"38"	
"1038"	"1038"	
"2038"	"2038"	
"5038"	"5038"	
"100173"	"100173"	
"100381"	"100381"	
"100589"	"100589"	
"100797"	"100797"	
"101005"	"101005"	
"101213"	"101213"	
"7038"	"7038"	
"10038"	"10038"	
"11038"	"11038"	
"9038"	"9038"	
"12038"	"12038"	
"8038"	"8038"	
"6038"	"6038"	
"39"	"39"	
"1039"	"1039"	
"2039"	"2039"	
"5039"	"5039"	
"100174"	"100174"	
"100382"	"100382"	
"100590"	"100590"	
"100798"	"100798"	
"101006"	"101006"	
"101214"	"101214"	
"7039"	"7039"	
"10039"	"10039"	
"11039"	"11039"	
"9039"	"9039"	
"12039"	"12039"	
"8039"	"8039"	
"6039"	"6039"	
"40"	"40"	
"1040"	"1040"	
"2040"	"2040"	
"5040"	"5040"	
"100175"	"100175"	
"100383"	"100383"	
"100591"	"100591"	
"100799"	"100799"	
"101007"	"101007"	
"101215"	"101215"	
"7040"	"7040"	
"10040"	"10040"	
"11040"	"11040"	
"9040"	"9040"	
"12040"	"12040"	
"8040"	"8040"	
"6040"	"6040"	
"41"	"41"	
"1041"	"1041"	
"2041"	"2041"	
"5041"	"5041"	
"100176"	"100176"	
"100384"	"100384"	
"100592"	"100592"	
"100800"	"100800"	
"101008"	"101008"	
"101216"	"101216"	
"7041"	"7041"	
"10041"	"10041"	
"11041"	"11041"	
"9041"	"9041"	
"12041"	"12041"	
"8041"	"8041"	
"6041"	"6041"	
"42"	"42"	
"1042"	"1042"	
"2042"	"2042"	
"5042"	"5042"	
"100177"	"100177"	
"100385"	"100385"	
"100593"	"100593"	
"100801"	"100801"	
"101009"	"101009"	
"101217"	"101217"	
"7042"	"7042"	
"10042"	"10042"	
"11042"	"11042"	
"9042"	"9042"	
"12042"	"12042"	
"8042"	"8042"	
"6042"	"6042"	
"43"	"43"	
"1043"	"1043"	
"2043"	"2043"	
"5043"	"5043"	
"100178"	"100178"	
"100386"	"100386"	
"100594"	"100594"	
"100802"	"100802"	
"101010"	"101010"	
"101218"	"101218"	
"7043"	"7043"	
"10043"	"10043"	
"11043"	"11043"	
"9043"	"9043"	
"12043"	"12043"	
"8043"	"8043"	
"6043"	"6043"	
"44"	"44"	
"1044"	"1044"	
"2044"	"2044"	
"5044"	"5044"	
"100179"	"100179"	
"100387"	"100387"	
"100595"	"100595"	
"100803"	"100803"	
"101011"	"101011"	
"101219"	"101219"	
"7044"	"7044"	
"10044"	"10044"	
"11044"	"11044"	
"9044"	"9044"	
"12044"	"12044"	
"8044"	"8044"	
"6044"	"6044"	
"45"	"45"	
"1045"	"1045"	
"2045"	"2045"	
"5045"	"5045"	
"100180"	"100180"	
"100388"	"100388"	
"100596"	"100596"	
"100804"	"100804"	
"101012"	"101012"	
"101220"	"101220"	
"7045"	"7045"	
"10045"	"10045"	
"11045"	"11045"	
"9045"	"9045"	
"12045"	"12045"	
"8045"	"8045"	
"6045"	"6045"	
"46"	"46"	
"1046"	"1046"	
"2046"	"2046"	
"5046"	"5046"	
"100181"	"100181"	
"100389"	"100389"	
"100597"	"100597"	
"100805"	"100805"	
"101013"	"101013"	
"101221"	"101221"	
"7046"	"7046"	
"10046"	"10046"	
"11046"	"11046"	
"9046"	"9046"	
"12046"	"12046"	
"8046"	"8046"	
"6046"	"6046"	
"47"	"47"	
"1047"	"1047"	
"2047"	"2047"	
"5047"	"5047"	
"100182"	"100182"	
"100390"	"100390"	
"100598"	"100598"	
"100806"	"100806"	
"101014"	"101014"	
"101222"	"101222"	
"7047"	"7047"	
"10047"	"10047"	
"11047"	"11047"	
"9047"	"9047"	
"12047"	"12047"	
"8047"	"8047"	
"6047"	"6047"	
"48"	"48"	
"1048"	"1048"	
"2048"	"2048"	
"5048"	"5048"	
"100183"	"100183"	
"100391"	"100391"	
"100599"	"100599"	
"100807"	"100807"	
"101015"	"101015"	
"101223"	"101223"	
"7048"	"7048"	
"10048"	"10048"	
"11048"	"11048"	
"9048"	"9048"	
"12048"	"12048"	
"8048"	"8048"	
"6048"	"6048"	
"49"	"49"	
"1049"	"1049"	
"2049"	"2049"	
"5049"	"5049"	
"100184"	"100184"	
"100392"	"100392"	
"100600"	"100600"	
"100808"	"100808"	
"101016"	"101016"	
"101224"	"101224"	
"7049"	"7049"	
"10049"	"10049"	
"11049"	"11049"	
"9049"	"9049"	
"12049"	"12049"	
"8049"	"8049"	
"6049"	"6049"	
"50"	"50"	
"1050"	"1050"	
"2050"	"2050"	
"5050"	"5050"	
"100185"	"100185"	
"100393"	"100393"	
"100601"	"100601"	
"100809"	"100809"	
"101017"	"101017"	
"101225"	"101225"	
"7050"	"7050"	
"10050"	"10050"	
"11050"	"11050"	
"9050"	"9050"	
"12050"	"12050"	
"8050"	"8050"	
"6050"	"6050"	
"51"	"51"	
"1051"	"1051"	
"2051"	"2051"	
"5051"	"5051"	
"100186"	"100186"	
"100394"	"100394"	
"100602"	"100602"	
"100810"	"100810"	
"101018"	"101018"	
"101226"	"101226"	
"7051"	"7051"	
"10051"	"10051"	
"11051"	"11051"	
"9051"	"9051"	
"12051"	"12051"	
"8051"	"8051"	
"6051"	"6051"	
"52"	"52"	
"1052"	"1052"	
"2052"	"2052"	
"5052"	"5052"	
"100187"	"100187"	
"100395"	"100395"	
"100603"	"100603"	
"100811"	"100811"	
"101019"	"101019"	
"101227"	"101227"	
"7052"	"7052"	
"10052"	"10052"	
"11052"	"11052"	
"9052"	"9052"	
"12052"	"12052"	
"8052"	"8052"	
"6052"	"6052"	
"53"	"53"	
"1053"	"1053"	
"2053"	"2053"	
"5053"	"5053"	
"100188"	"100188"	
"100396"	"100396"	
"100604"	"100604"	
"100812"	"100812"	
"101020"	"101020"	
"101228"	"101228"	
"7053"	"7053"	
"10053"	"10053"	
"11053"	"11053"	
"9053"	"9053"	
"12053"	"12053"	
"8053"	"8053"	
"6053"	"6053"	
"54"	"54"	
"1054"	"1054"	
"2054"	"2054"	
"5054"	"5054"	
"100189"	"100189"	
"100397"	"100397"	
"100605"	"100605"	
"100813"	"100813"	
"101021"	"101021"	
"101229"	"101229"	
"7054"	"7054"	
"10054"	"10054"	
"11054"	"11054"	
"9054"	"9054"	
"12054"	"12054"	
"8054"	"8054"	
"6054"	"6054"	
"55"	"55"	
"1055"	"1055"	
"2055"	"2055"	
"5055"	"5055"	
"100190"	"100190"	
"100398"	"100398"	
"100606"	"100606"	
"100814"	"100814"	
"101022"	"101022"	
"101230"	"101230"	
"7055"	"7055"	
"10055"	"10055"	
"11055"	"11055"	
"9055"	"9055"	
"12055"	"12055"	
"8055"	"8055"	
"6055"	"6055"	
"56"	"56"	
"1056"	"1056"	
"2056"	"2056"	
"5056"	"5056"	
"100191"	"100191"	
"100399"	"100399"	
"100607"	"100607"	
"100815"	"100815"	
"101023"	"101023"	
"101231"	"101231"	
"7056"	"7056"	
"10056"	"10056"	
"11056"	"11056"	
"9056"	"9056"	
"12056"	"12056"	
"8056"	"8056"	
"6056"	"6056"	
"57"	"57"	
"1057"	"1057"	
"2057"	"2057"	
"5057"	"5057"	
"100192"	"100192"	
"100400"	"100400"	
"100608"	"100608"	
"100816"	"100816"	
"101024"	"101024"	
"101232"	"101232"	
"7057"	"7057"	
"10057"	"10057"	
"11057"	"11057"	
"9057"	"9057"	
"12057"	"12057"	
"8057"	"8057"	
"6057"	"6057"	
"100025"	"100025"	
"100064"	"100064"	
"100065"	"100065"	
"100066"	"100066"	
"100193"	"100193"	
"100401"	"100401"	
"100609"	"100609"	
"100817"	"100817"	
"101025"	"101025"	
"101233"	"101233"	
"100067"	"100067"	
"100068"	"100068"	
"100069"	"100069"	
"100070"	"100070"	
"100071"	"100071"	
"100072"	"100072"	
"100073"	"100073"	
"58"	"58"	
"1058"	"1058"	
"2058"	"2058"	
"5058"	"5058"	
"100194"	"100194"	
"100402"	"100402"	
"100610"	"100610"	
"100818"	"100818"	
"101026"	"101026"	
"101234"	"101234"	
"7058"	"7058"	
"10058"	"10058"	
"11058"	"11058"	
"9058"	"9058"	
"12058"	"12058"	
"8058"	"8058"	
"6058"	"6058"	
"59"	"59"	
"1059"	"1059"	
"2059"	"2059"	
"5059"	"5059"	
"100195"	"100195"	
"100403"	"100403"	
"100611"	"100611"	
"100819"	"100819"	
"101027"	"101027"	
"101235"	"101235"	
"7059"	"7059"	
"10059"	"10059"	
"11059"	"11059"	
"9059"	"9059"	
"12059"	"12059"	
"8059"	"8059"	
"6059"	"6059"	
"60"	"60"	
"1060"	"1060"	
"100005"	"100005"	
"2060"	"2060"	
"100006"	"100006"	
"5060"	"5060"	
"100196"	"100196"	
"100404"	"100404"	
"100612"	"100612"	
"100820"	"100820"	
"101028"	"101028"	
"101236"	"101236"	
"7060"	"7060"	
"10060"	"10060"	
"11060"	"11060"	
"9060"	"9060"	
"12060"	"12060"	
"8060"	"8060"	
"6060"	"6060"	
"61"	"61"	
"1061"	"1061"	
"2061"	"2061"	
"5061"	"5061"	
"100197"	"100197"	
"100405"	"100405"	
"100613"	"100613"	
"100821"	"100821"	
"101029"	"101029"	
"101237"	"101237"	
"7061"	"7061"	
"10061"	"10061"	
"11061"	"11061"	
"9061"	"9061"	
"12061"	"12061"	
"8061"	"8061"	
"6061"	"6061"	
"62"	"62"	
"1062"	"1062"	
"2062"	"2062"	
"5062"	"5062"	
"100198"	"100198"	
"100406"	"100406"	
"100614"	"100614"	
"100822"	"100822"	
"101030"	"101030"	
"101238"	"101238"	
"7062"	"7062"	
"10062"	"10062"	
"11062"	"11062"	
"9062"	"9062"	
"12062"	"12062"	
"8062"	"8062"	
"6062"	"6062"	
"63"	"63"	
"1063"	"1063"	
"2063"	"2063"	
"5063"	"5063"	
"100199"	"100199"	
"100407"	"100407"	
"100615"	"100615"	
"100823"	"100823"	
"101031"	"101031"	
"101239"	"101239"	
"7063"	"7063"	
"10063"	"10063"	
"11063"	"11063"	
"9063"	"9063"	
"12063"	"12063"	
"8063"	"8063"	
"6063"	"6063"	
"64"	"64"	
"1064"	"1064"	
"101381"	"101381"	
"100003"	"100003"	
"2064"	"2064"	
"101382"	"101382"	
"101383"	"101383"	
"101384"	"101384"	
"101385"	"101385"	
"101386"	"101386"	
"101387"	"101387"	
"101388"	"101388"	
"101389"	"101389"	
"101390"	"101390"	
"101391"	"101391"	
"101392"	"101392"	
"101393"	"101393"	
"101394"	"101394"	
"101395"	"101395"	
"101396"	"101396"	
"101397"	"101397"	
"101398"	"101398"	
"101399"	"101399"	
"101400"	"101400"	
"101401"	"101401"	
"101402"	"101402"	
"101403"	"101403"	
"101404"	"101404"	
"101405"	"101405"	
"101406"	"101406"	
"101407"	"101407"	
"101408"	"101408"	
"101409"	"101409"	
"101410"	"101410"	
"101411"	"101411"	
"5064"	"5064"	
"100200"	"100200"	
"100408"	"100408"	
"100616"	"100616"	
"100824"	"100824"	
"101032"	"101032"	
"101240"	"101240"	
"7064"	"7064"	
"10064"	"10064"	
"11064"	"11064"	
"9064"	"9064"	
"12064"	"12064"	
"8064"	"8064"	
"6064"	"6064"	
"65"	"65"	
"1065"	"1065"	
"2065"	"2065"	
"5065"	"5065"	
"100201"	"100201"	
"100409"	"100409"	
"100617"	"100617"	
"100825"	"100825"	
"101033"	"101033"	
"101241"	"101241"	
"7065"	"7065"	
"10065"	"10065"	
"11065"	"11065"	
"9065"	"9065"	
"12065"	"12065"	
"8065"	"8065"	
"6065"	"6065"	
"66"	"66"	
"1066"	"1066"	
"2066"	"2066"	
"5066"	"5066"	
"100202"	"100202"	
"100410"	"100410"	
"100618"	"100618"	
"100826"	"100826"	
"101034"	"101034"	
"101242"	"101242"	
"7066"	"7066"	
"10066"	"10066"	
"11066"	"11066"	
"9066"	"9066"	
"12066"	"12066"	
"8066"	"8066"	
"6066"	"6066"	
"67"	"67"	
"1067"	"1067"	
"2067"	"2067"	
"5067"	"5067"	
"100203"	"100203"	
"100411"	"100411"	
"100619"	"100619"	
"100827"	"100827"	
"101035"	"101035"	
"101243"	"101243"	
"7067"	"7067"	
"10067"	"10067"	
"11067"	"11067"	
"9067"	"9067"	
"12067"	"12067"	
"8067"	"8067"	
"6067"	"6067"	
"68"	"68"	
"1068"	"1068"	
"2068"	"2068"	
"5068"	"5068"	
"100204"	"100204"	
"100412"	"100412"	
"100620"	"100620"	
"100828"	"100828"	
"101036"	"101036"	
"101244"	"101244"	
"7068"	"7068"	
"10068"	"10068"	
"11068"	"11068"	
"9068"	"9068"	
"12068"	"12068"	
"8068"	"8068"	
"6068"	"6068"	
"69"	"69"	
"1069"	"1069"	
"2069"	"2069"	
"5069"	"5069"	
"100205"	"100205"	
"100413"	"100413"	
"100621"	"100621"	
"100829"	"100829"	
"101037"	"101037"	
"101245"	"101245"	
"7069"	"7069"	
"10069"	"10069"	
"11069"	"11069"	
"9069"	"9069"	
"12069"	"12069"	
"8069"	"8069"	
"6069"	"6069"	
"70"	"70"	
"1070"	"1070"	
"2070"	"2070"	
"5070"	"5070"	
"100206"	"100206"	
"100414"	"100414"	
"100622"	"100622"	
"100830"	"100830"	
