Value Synonym	Value ID	
"1"	"1"	
"2"	"2"	
"3"	"3"	
"4"	"4"	
"5"	"5"	
"6"	"6"	
"7"	"7"	
"98"	"98"	
"100"	"100"	
"99"	"99"	
