Value Synonym	Value ID	
"3120000"	"3120000"	
"3210000"	"3210000"	
"3130000"	"3130000"	
"3100000"	"3100000"	
"99010149"	"99010149"	
"3220000"	"3220000"	
"99010146"	"99010146"	
"99010058"	"99010058"	
"99012628"	"99012628"	
"3050000"	"3050000"	
"3290000"	"3290000"	
"3150000"	"3150000"	
"99010147"	"99010147"	
"3230000"	"3230000"	
"3010000"	"3010000"	
"99010148"	"99010148"	
"3040000"	"3040000"	
"99012629"	"99012629"	
"3030100"	"3030100"	
"3030200"	"3030200"	
"99012611"	"99012611"	
"99010033"	"99010033"	
"99010035"	"99010035"	
"99010098"	"99010098"	
"2011300"	"2011300"	
"2011203"	"2011203"	
"2011201"	"2011201"	
"2011202"	"2011202"	
"99010136"	"99010136"	
"99010000"	"99010000"	
"1000000"	"1000000"	
"4050000"	"4050000"	
"5010100"	"5010100"	
"5010105"	"5010105"	
"99011898"	"99011898"	
"5010101"	"5010101"	
"99011899"	"99011899"	
"5010103"	"5010103"	
"5010108"	"5010108"	
"5010107"	"5010107"	
"5010109"	"5010109"	
"99011900"	"99011900"	
"99011901"	"99011901"	
"5010110"	"5010110"	
"99012058"	"99012058"	
"99012059"	"99012059"	
"99012060"	"99012060"	
"99012061"	"99012061"	
"99012062"	"99012062"	
"99012063"	"99012063"	
"99012064"	"99012064"	
"99012065"	"99012065"	
"99012066"	"99012066"	
"99012093"	"99012093"	
"99012094"	"99012094"	
"4050200"	"4050200"	
"99011902"	"99011902"	
"99011904"	"99011904"	
"99011905"	"99011905"	
"99011907"	"99011907"	
"99011906"	"99011906"	
"99011908"	"99011908"	
"99011909"	"99011909"	
"99011910"	"99011910"	
"99011911"	"99011911"	
"99011912"	"99011912"	
"99011913"	"99011913"	
"99011914"	"99011914"	
"99011915"	"99011915"	
"99011916"	"99011916"	
"99011917"	"99011917"	
"99011918"	"99011918"	
"99012067"	"99012067"	
"99012068"	"99012068"	
"5020000"	"5020000"	
"5020200"	"5020200"	
"99011920"	"99011920"	
"4050700"	"4050700"	
"99012633"	"99012633"	
"99011922"	"99011922"	
"99011919"	"99011919"	
"5020800"	"5020800"	
"99011924"	"99011924"	
"99011925"	"99011925"	
"5020600"	"5020600"	
"99011926"	"99011926"	
"99011927"	"99011927"	
"99011928"	"99011928"	
"5020500"	"5020500"	
"99011930"	"99011930"	
"99012069"	"99012069"	
"99012070"	"99012070"	
"99012071"	"99012071"	
"99012072"	"99012072"	
"99012073"	"99012073"	
"99012074"	"99012074"	
"99012075"	"99012075"	
"99012076"	"99012076"	
"99012077"	"99012077"	
"5020100"	"5020100"	
"99011931"	"99011931"	
"5020101"	"5020101"	
"99011932"	"99011932"	
"5020104"	"5020104"	
"99011933"	"99011933"	
"5020102"	"5020102"	
"99011934"	"99011934"	
"5020103"	"5020103"	
"5020400"	"5020400"	
"5020403"	"5020403"	
"5020404"	"5020404"	
"5020401"	"5020401"	
"5020402"	"5020402"	
"5020300"	"5020300"	
"99011935"	"99011935"	
"99011936"	"99011936"	
"99011937"	"99011937"	
"99011938"	"99011938"	
"99011939"	"99011939"	
"99010654"	"99010654"	
"99011940"	"99011940"	
"99011941"	"99011941"	
"99011943"	"99011943"	
"99012078"	"99012078"	
"4050400"	"4050400"	
"99011944"	"99011944"	
"99011945"	"99011945"	
"99011946"	"99011946"	
"99011947"	"99011947"	
"99011948"	"99011948"	
"99011949"	"99011949"	
"99011950"	"99011950"	
"99011951"	"99011951"	
"99011952"	"99011952"	
"99011953"	"99011953"	
"4050500"	"4050500"	
"99011954"	"99011954"	
"99011955"	"99011955"	
"99011956"	"99011956"	
"99011957"	"99011957"	
"99011958"	"99011958"	
"99011959"	"99011959"	
"99011960"	"99011960"	
"99011961"	"99011961"	
"99011962"	"99011962"	
"99011963"	"99011963"	
"99011964"	"99011964"	
"99012079"	"99012079"	
"4050600"	"4050600"	
"99011969"	"99011969"	
"99011970"	"99011970"	
"5010104"	"5010104"	
"99011971"	"99011971"	
"5010106"	"5010106"	
"99012080"	"99012080"	
"99012081"	"99012081"	
"99012082"	"99012082"	
"99012083"	"99012083"	
"99010655"	"99010655"	
"99011973"	"99011973"	
"99011976"	"99011976"	
"99011972"	"99011972"	
"99011974"	"99011974"	
"99011975"	"99011975"	
"99011977"	"99011977"	
"4050300"	"4050300"	
"99011978"	"99011978"	
"99011979"	"99011979"	
"99011980"	"99011980"	
"99011981"	"99011981"	
"99011982"	"99011982"	
"99011983"	"99011983"	
"99011984"	"99011984"	
"99011986"	"99011986"	
"99011987"	"99011987"	
"99011985"	"99011985"	
"99011988"	"99011988"	
"99011989"	"99011989"	
"99011990"	"99011990"	
"99011991"	"99011991"	
"99011992"	"99011992"	
"99011993"	"99011993"	
"99012084"	"99012084"	
"99012085"	"99012085"	
"99012086"	"99012086"	
"99012087"	"99012087"	
"99012088"	"99012088"	
"99012089"	"99012089"	
"99012090"	"99012090"	
"99012091"	"99012091"	
"99012092"	"99012092"	
"99010656"	"99010656"	
"99012000"	"99012000"	
"99012001"	"99012001"	
"99012002"	"99012002"	
"99012003"	"99012003"	
"99012004"	"99012004"	
"99012005"	"99012005"	
"99011996"	"99011996"	
"99011998"	"99011998"	
"99011994"	"99011994"	
"99011995"	"99011995"	
"99011997"	"99011997"	
"99011999"	"99011999"	
"5020700"	"5020700"	
"5020702"	"5020702"	
"5020701"	"5020701"	
"5020798"	"5020798"	
"99012095"	"99012095"	
"99012050"	"99012050"	
"99012051"	"99012051"	
"99012052"	"99012052"	
"99012053"	"99012053"	
"99012054"	"99012054"	
"99012055"	"99012055"	
"99012056"	"99012056"	
"99012057"	"99012057"	
"1990100"	"1990100"	
"99010080"	"99010080"	
"2060100"	"2060100"	
"1990101"	"1990101"	
"1990109"	"1990109"	
"1990107"	"1990107"	
"1990104"	"1990104"	
"1990102"	"1990102"	
"1990105"	"1990105"	
"1990106"	"1990106"	
"1990103"	"1990103"	
"1990108"	"1990108"	
"1990110"	"1990110"	
"99012096"	"99012096"	
"99012097"	"99012097"	
"99012098"	"99012098"	
"99012099"	"99012099"	
"99012100"	"99012100"	
"99012101"	"99012101"	
"99012102"	"99012102"	
"1990111"	"1990111"	
"1990119"	"1990119"	
"1990117"	"1990117"	
"99011874"	"99011874"	
"1990114"	"1990114"	
"1990112"	"1990112"	
"99010083"	"99010083"	
"1990115"	"1990115"	
"99011875"	"99011875"	
"1990161"	"1990161"	
"1990116"	"1990116"	
"99011876"	"99011876"	
"99010082"	"99010082"	
"99011877"	"99011877"	
"1990113"	"1990113"	
"99011878"	"99011878"	
"1990118"	"1990118"	
"99010081"	"99010081"	
"1990120"	"1990120"	
"1990121"	"1990121"	
"1990129"	"1990129"	
"1990127"	"1990127"	
"99011879"	"99011879"	
"1990124"	"1990124"	
"1990122"	"1990122"	
"99010088"	"99010088"	
"1990125"	"1990125"	
"99011880"	"99011880"	
"1990126"	"1990126"	
"99011881"	"99011881"	
"99010089"	"99010089"	
"99011883"	"99011883"	
"1990123"	"1990123"	
"99011882"	"99011882"	
"1990128"	"1990128"	
"1990130"	"1990130"	
"99012103"	"99012103"	
"1990131"	"1990131"	
"1990139"	"1990139"	
"1990137"	"1990137"	
"99011884"	"99011884"	
"1990134"	"1990134"	
"1990132"	"1990132"	
"99010087"	"99010087"	
"1990135"	"1990135"	
"99011885"	"99011885"	
"1990162"	"1990162"	
"1990136"	"1990136"	
"99011886"	"99011886"	
"99010090"	"99010090"	
"99011887"	"99011887"	
"1990133"	"1990133"	
"99011888"	"99011888"	
"1990138"	"1990138"	
"1990140"	"1990140"	
"1990141"	"1990141"	
"1990149"	"1990149"	
"1990147"	"1990147"	
"99011889"	"99011889"	
"1990144"	"1990144"	
"1990142"	"1990142"	
"1990145"	"1990145"	
"1990146"	"1990146"	
"1990143"	"1990143"	
"1990148"	"1990148"	
"99011890"	"99011890"	
"99011891"	"99011891"	
"99011892"	"99011892"	
"1990150"	"1990150"	
"99012104"	"99012104"	
"99012105"	"99012105"	
"99012106"	"99012106"	
"99012107"	"99012107"	
"1990200"	"1990200"	
"1990203"	"1990203"	
"1990201"	"1990201"	
"1990202"	"1990202"	
"1010000"	"1010000"	
"1010100"	"1010100"	
"99012007"	"99012007"	
"99012008"	"99012008"	
"99012009"	"99012009"	
"99012010"	"99012010"	
"99012011"	"99012011"	
"99010002"	"99010002"	
"99010657"	"99010657"	
"99012012"	"99012012"	
"99010658"	"99010658"	
"99012013"	"99012013"	
"99010003"	"99010003"	
"99010659"	"99010659"	
"99012014"	"99012014"	
"99012015"	"99012015"	
"99012016"	"99012016"	
"99012017"	"99012017"	
"99010660"	"99010660"	
"99012018"	"99012018"	
"1090000"	"1090000"	
"1091000"	"1091000"	
"99012019"	"99012019"	
"1091001"	"1091001"	
"99010661"	"99010661"	
"99012020"	"99012020"	
"1100000"	"1100000"	
"99010662"	"99010662"	
"99012021"	"99012021"	
"99010663"	"99010663"	
"99012022"	"99012022"	
"99010664"	"99010664"	
"99012023"	"99012023"	
"1110000"	"1110000"	
"99010665"	"99010665"	
"99012024"	"99012024"	
"99012025"	"99012025"	
"99012026"	"99012026"	
"99010666"	"99010666"	
"99012027"	"99012027"	
"99012028"	"99012028"	
"99012029"	"99012029"	
"99010667"	"99010667"	
"99012030"	"99012030"	
"99012031"	"99012031"	
"99012032"	"99012032"	
"99010004"	"99010004"	
"99010668"	"99010668"	
"99010669"	"99010669"	
"99010670"	"99010670"	
"99010671"	"99010671"	
"99010672"	"99010672"	
"99010673"	"99010673"	
"99010674"	"99010674"	
"99010675"	"99010675"	
"99010676"	"99010676"	
"99010677"	"99010677"	
"1180000"	"1180000"	
"1180100"	"1180100"	
"99010678"	"99010678"	
"1182000"	"1182000"	
"99010679"	"99010679"	
"1210000"	"1210000"	
"99010680"	"99010680"	
"99010686"	"99010686"	
"99010687"	"99010687"	
"99010681"	"99010681"	
"99010688"	"99010688"	
"99010689"	"99010689"	
"99012108"	"99012108"	
"99010682"	"99010682"	
"99010690"	"99010690"	
"99010691"	"99010691"	
"99010692"	"99010692"	
"99012044"	"99012044"	
"99010694"	"99010694"	
"99010693"	"99010693"	
"99010695"	"99010695"	
"99010697"	"99010697"	
"99010696"	"99010696"	
"99012109"	"99012109"	
"99010683"	"99010683"	
"99010698"	"99010698"	
"99010699"	"99010699"	
"99010055"	"99010055"	
"99010056"	"99010056"	
"99010700"	"99010700"	
"99010684"	"99010684"	
"99010702"	"99010702"	
"99010701"	"99010701"	
"99010704"	"99010704"	
"99010703"	"99010703"	
"99010706"	"99010706"	
"99010705"	"99010705"	
"99010685"	"99010685"	
"99010707"	"99010707"	
"99010708"	"99010708"	
"99012110"	"99012110"	
"99012111"	"99012111"	
"99012112"	"99012112"	
"99012113"	"99012113"	
"1220000"	"1220000"	
"99010709"	"99010709"	
"99010714"	"99010714"	
"99010715"	"99010715"	
"99010716"	"99010716"	
"99010717"	"99010717"	
"99012116"	"99012116"	
"99012117"	"99012117"	
"99012118"	"99012118"	
"99012119"	"99012119"	
"99012120"	"99012120"	
"99012121"	"99012121"	
"99012122"	"99012122"	
"99010710"	"99010710"	
"99010718"	"99010718"	
"99010719"	"99010719"	
"99010711"	"99010711"	
"99010720"	"99010720"	
"99010721"	"99010721"	
"99012123"	"99012123"	
"99012124"	"99012124"	
"99010712"	"99010712"	
"99010722"	"99010722"	
"99010713"	"99010713"	
"99010723"	"99010723"	
"99010724"	"99010724"	
"99012114"	"99012114"	
"99012115"	"99012115"	
"1230000"	"1230000"	
"99010725"	"99010725"	
"99010734"	"99010734"	
"99010735"	"99010735"	
"99010736"	"99010736"	
"99010737"	"99010737"	
"99010727"	"99010727"	
"99010740"	"99010740"	
"99010741"	"99010741"	
"99010742"	"99010742"	
"99010743"	"99010743"	
"99012125"	"99012125"	
"99012126"	"99012126"	
"99012127"	"99012127"	
"99012128"	"99012128"	
"99010728"	"99010728"	
"99010744"	"99010744"	
"99010745"	"99010745"	
"99012129"	"99012129"	
"99012130"	"99012130"	
"99010729"	"99010729"	
"99010746"	"99010746"	
"99010747"	"99010747"	
"99012131"	"99012131"	
"99010730"	"99010730"	
"99010748"	"99010748"	
"99010749"	"99010749"	
"99010731"	"99010731"	
"99012132"	"99012132"	
"99010732"	"99010732"	
"99010752"	"99010752"	
"99010753"	"99010753"	
"99010733"	"99010733"	
"99010754"	"99010754"	
"99010755"	"99010755"	
"1240000"	"1240000"	
"99010756"	"99010756"	
"99010763"	"99010763"	
"99010764"	"99010764"	
"99010765"	"99010765"	
"99010757"	"99010757"	
"99010766"	"99010766"	
"99010767"	"99010767"	
"99010768"	"99010768"	
"99010769"	"99010769"	
"99010770"	"99010770"	
"99010771"	"99010771"	
"99010758"	"99010758"	
"99010773"	"99010773"	
"99010774"	"99010774"	
"99010775"	"99010775"	
"99010776"	"99010776"	
"99010777"	"99010777"	
"99010778"	"99010778"	
"99010759"	"99010759"	
"99010782"	"99010782"	
"99010781"	"99010781"	
"99010760"	"99010760"	
"99010783"	"99010783"	
"99010784"	"99010784"	
"99010785"	"99010785"	
"99010787"	"99010787"	
"99010761"	"99010761"	
"99010789"	"99010789"	
"99010790"	"99010790"	
"99010791"	"99010791"	
"99010762"	"99010762"	
"99010795"	"99010795"	
"1250000"	"1250000"	
"1251000"	"1251000"	
"99010796"	"99010796"	
"99010797"	"99010797"	
"99010798"	"99010798"	
"99010799"	"99010799"	
"99010800"	"99010800"	
"99010801"	"99010801"	
"99010804"	"99010804"	
"99010802"	"99010802"	
"99010803"	"99010803"	
"1252000"	"1252000"	
"99010805"	"99010805"	
"99010806"	"99010806"	
"99010807"	"99010807"	
"99010808"	"99010808"	
"99010809"	"99010809"	
"2030200"	"2030200"	
"99010810"	"99010810"	
"1253000"	"1253000"	
"99010811"	"99010811"	
"99010813"	"99010813"	
"99010814"	"99010814"	
"99010812"	"99010812"	
"99010815"	"99010815"	
"99010816"	"99010816"	
"99012133"	"99012133"	
"99012134"	"99012134"	
"1254000"	"1254000"	
"99010817"	"99010817"	
"99010818"	"99010818"	
"99010006"	"99010006"	
"99010819"	"99010819"	
"99010820"	"99010820"	
"99010005"	"99010005"	
"99012624"	"99012624"	
"99012625"	"99012625"	
"99010822"	"99010822"	
"99010823"	"99010823"	
"99010821"	"99010821"	
"99010824"	"99010824"	
"1256500"	"1256500"	
"99010825"	"99010825"	
"99010826"	"99010826"	
"99010827"	"99010827"	
"99010828"	"99010828"	
"99010829"	"99010829"	
"99010830"	"99010830"	
"99010831"	"99010831"	
"99010832"	"99010832"	
"99010833"	"99010833"	
"99010834"	"99010834"	
"99012135"	"99012135"	
"99010835"	"99010835"	
"99010836"	"99010836"	
"99012136"	"99012136"	
"1260000"	"1260000"	
"99010837"	"99010837"	
"99010838"	"99010838"	
"99010839"	"99010839"	
"99010840"	"99010840"	
"99010841"	"99010841"	
"99010842"	"99010842"	
"99010843"	"99010843"	
"99010844"	"99010844"	
"99010845"	"99010845"	
"99010846"	"99010846"	
"99010847"	"99010847"	
"99010848"	"99010848"	
"99010849"	"99010849"	
"99010850"	"99010850"	
"99010851"	"99010851"	
"99010852"	"99010852"	
"1270000"	"1270000"	
"99010853"	"99010853"	
"99010855"	"99010855"	
"99010854"	"99010854"	
"1270100"	"1270100"	
"99010880"	"99010880"	
"99010881"	"99010881"	
"99010882"	"99010882"	
"1270200"	"1270200"	
"99010890"	"99010890"	
"99010891"	"99010891"	
"99010892"	"99010892"	
"99012137"	"99012137"	
"99010856"	"99010856"	
"99010857"	"99010857"	
"99010858"	"99010858"	
"99010859"	"99010859"	
"99010860"	"99010860"	
"99010861"	"99010861"	
"99010862"	"99010862"	
"99010863"	"99010863"	
"99010864"	"99010864"	
"99010865"	"99010865"	
"99010866"	"99010866"	
"99010867"	"99010867"	
"99010868"	"99010868"	
"99010869"	"99010869"	
"99010870"	"99010870"	
"99010871"	"99010871"	
"99010872"	"99010872"	
"99010873"	"99010873"	
"99010874"	"99010874"	
"99010875"	"99010875"	
"99010876"	"99010876"	
"99010877"	"99010877"	
"99010878"	"99010878"	
"99010879"	"99010879"	
"99010883"	"99010883"	
"99010884"	"99010884"	
"99010885"	"99010885"	
"99010886"	"99010886"	
"99010887"	"99010887"	
"99010888"	"99010888"	
"99010889"	"99010889"	
"1280000"	"1280000"	
"1280100"	"1280100"	
"99010898"	"99010898"	
"99010899"	"99010899"	
"99010900"	"99010900"	
"99010893"	"99010893"	
"99010895"	"99010895"	
"99010901"	"99010901"	
"99010902"	"99010902"	
"99010904"	"99010904"	
"99010905"	"99010905"	
"99010903"	"99010903"	
"99010906"	"99010906"	
"99010907"	"99010907"	
"99010894"	"99010894"	
"99010908"	"99010908"	
"99010909"	"99010909"	
"99010910"	"99010910"	
"99010911"	"99010911"	
"99010912"	"99010912"	
"99010913"	"99010913"	
"99010914"	"99010914"	
"99012138"	"99012138"	
"99010896"	"99010896"	
"99010915"	"99010915"	
"99010897"	"99010897"	
"99010916"	"99010916"	
"99010917"	"99010917"	
"99010918"	"99010918"	
"99010919"	"99010919"	
"99012139"	"99012139"	
"99012140"	"99012140"	
"99012141"	"99012141"	
"1290000"	"1290000"	
"99012038"	"99012038"	
"99010920"	"99010920"	
"99010923"	"99010923"	
"99010924"	"99010924"	
"99010925"	"99010925"	
"99010926"	"99010926"	
"99010927"	"99010927"	
"99010928"	"99010928"	
"99010929"	"99010929"	
"99010931"	"99010931"	
"99010930"	"99010930"	
"99010933"	"99010933"	
"99010932"	"99010932"	
"99010921"	"99010921"	
"99010934"	"99010934"	
"99010935"	"99010935"	
"99010936"	"99010936"	
"99010937"	"99010937"	
"99010938"	"99010938"	
"99010939"	"99010939"	
"99010940"	"99010940"	
"99010941"	"99010941"	
"99010922"	"99010922"	
"99010942"	"99010942"	
"99010943"	"99010943"	
"99010944"	"99010944"	
"99010945"	"99010945"	
"99012143"	"99012143"	
"99012142"	"99012142"	
"1300000"	"1300000"	
"99010946"	"99010946"	
"99010951"	"99010951"	
"99010952"	"99010952"	
"99010953"	"99010953"	
"99010954"	"99010954"	
"99010947"	"99010947"	
"99010955"	"99010955"	
"99010956"	"99010956"	
"99010948"	"99010948"	
"99010957"	"99010957"	
"99010958"	"99010958"	
"99010949"	"99010949"	
"99010959"	"99010959"	
"99010960"	"99010960"	
"99010961"	"99010961"	
"99010950"	"99010950"	
"99010962"	"99010962"	
"99010963"	"99010963"	
"99010964"	"99010964"	
"99010965"	"99010965"	
"99010966"	"99010966"	
"99012144"	"99012144"	
"99012145"	"99012145"	
"1310000"	"1310000"	
"99010013"	"99010013"	
"99010967"	"99010967"	
"99010968"	"99010968"	
"99010014"	"99010014"	
"99010969"	"99010969"	
"99010970"	"99010970"	
"1313000"	"1313000"	
"99010971"	"99010971"	
"99010972"	"99010972"	
"99010973"	"99010973"	
"99010974"	"99010974"	
"99010015"	"99010015"	
"99010975"	"99010975"	
"99010976"	"99010976"	
"99010977"	"99010977"	
"1315000"	"1315000"	
"99010978"	"99010978"	
"99010979"	"99010979"	
"99010980"	"99010980"	
"99010981"	"99010981"	
"99010982"	"99010982"	
"99010983"	"99010983"	
"99010016"	"99010016"	
"99010984"	"99010984"	
"99010985"	"99010985"	
"99010986"	"99010986"	
"99010987"	"99010987"	
"99010988"	"99010988"	
"99010989"	"99010989"	
"99010990"	"99010990"	
"99010991"	"99010991"	
"99010992"	"99010992"	
"99010993"	"99010993"	
"99010994"	"99010994"	
"99010995"	"99010995"	
"99010996"	"99010996"	
"99010997"	"99010997"	
"99010998"	"99010998"	
"99010017"	"99010017"	
"99010999"	"99010999"	
"99011000"	"99011000"	
"99012146"	"99012146"	
"1320000"	"1320000"	
"1321000"	"1321000"	
"99011002"	"99011002"	
"99011003"	"99011003"	
"99011004"	"99011004"	
"1321002"	"1321002"	
"1321001"	"1321001"	
"1322000"	"1322000"	
"99011005"	"99011005"	
"99011006"	"99011006"	
"1322001"	"1322001"	
"99011001"	"99011001"	
"99011008"	"99011008"	
"99011009"	"99011009"	
"99011010"	"99011010"	
"99011011"	"99011011"	
"99012149"	"99012149"	
"99012150"	"99012150"	
"99012151"	"99012151"	
"1324000"	"1324000"	
"1324400"	"1324400"	
"1324214"	"1324214"	
"1324200"	"1324200"	
"1324207"	"1324207"	
"99011012"	"99011012"	
"1324100"	"1324100"	
"99011013"	"99011013"	
"99011014"	"99011014"	
"99012152"	"99012152"	
"99012153"	"99012153"	
"99012154"	"99012154"	
"99012155"	"99012155"	
"99012156"	"99012156"	
"99012157"	"99012157"	
"99012158"	"99012158"	
"99012159"	"99012159"	
"99012160"	"99012160"	
"99012161"	"99012161"	
"99012162"	"99012162"	
"99012163"	"99012163"	
"99012164"	"99012164"	
"99012165"	"99012165"	
"99012166"	"99012166"	
"1325000"	"1325000"	
"99011015"	"99011015"	
"99011016"	"99011016"	
"1326000"	"1326000"	
"99011017"	"99011017"	
"99011018"	"99011018"	
"99012167"	"99012167"	
"1327000"	"1327000"	
"1327001"	"1327001"	
"99012168"	"99012168"	
"99012147"	"99012147"	
"99012148"	"99012148"	
"1330000"	"1330000"	
"99011019"	"99011019"	
"99011020"	"99011020"	
"99011021"	"99011021"	
"99011022"	"99011022"	
"99011023"	"99011023"	
"99011024"	"99011024"	
"99012169"	"99012169"	
"99011025"	"99011025"	
"99011026"	"99011026"	
"99011027"	"99011027"	
"99011028"	"99011028"	
"99011030"	"99011030"	
"99011031"	"99011031"	
"99012170"	"99012170"	
"99012171"	"99012171"	
"99012172"	"99012172"	
"99012173"	"99012173"	
"99012174"	"99012174"	
"99012175"	"99012175"	
"99011029"	"99011029"	
"99011032"	"99011032"	
"99011033"	"99011033"	
"99012176"	"99012176"	
"99012177"	"99012177"	
"99012178"	"99012178"	
"1340000"	"1340000"	
"99010018"	"99010018"	
"99011034"	"99011034"	
"99011035"	"99011035"	
"99011036"	"99011036"	
"1341400"	"1341400"	
"99011037"	"99011037"	
"1341600"	"1341600"	
"99011038"	"99011038"	
"99010069"	"99010069"	
"1342000"	"1342000"	
"99011039"	"99011039"	
"99011040"	"99011040"	
"99011043"	"99011043"	
"99011044"	"99011044"	
"99011045"	"99011045"	
"99011048"	"99011048"	
"99011049"	"99011049"	
"99011051"	"99011051"	
"1343000"	"1343000"	
"99011053"	"99011053"	
"99011054"	"99011054"	
"99011055"	"99011055"	
"99011056"	"99011056"	
"99011057"	"99011057"	
"99011058"	"99011058"	
"99011059"	"99011059"	
"99011060"	"99011060"	
"99011061"	"99011061"	
"99011062"	"99011062"	
"99011063"	"99011063"	
"99011064"	"99011064"	
"99011065"	"99011065"	
"99011066"	"99011066"	
"99012179"	"99012179"	
"99012180"	"99012180"	
"1344000"	"1344000"	
"99011067"	"99011067"	
"99011068"	"99011068"	
"99011069"	"99011069"	
"99011070"	"99011070"	
"99011071"	"99011071"	
"99011072"	"99011072"	
"1344401"	"1344401"	
"1344400"	"1344400"	
"1344501"	"1344501"	
"1344500"	"1344500"	
"99011073"	"99011073"	
"99012181"	"99012181"	
"99010019"	"99010019"	
"99011074"	"99011074"	
"99011075"	"99011075"	
"99011076"	"99011076"	
"99011077"	"99011077"	
"99011078"	"99011078"	
"99011079"	"99011079"	
"99011080"	"99011080"	
"99011081"	"99011081"	
"99011082"	"99011082"	
"99011083"	"99011083"	
"1341800"	"1341800"	
"99011084"	"99011084"	
"99011086"	"99011086"	
"1350000"	"1350000"	
"99011088"	"99011088"	
"99011091"	"99011091"	
"99011092"	"99011092"	
"99011089"	"99011089"	
"99011093"	"99011093"	
"99011094"	"99011094"	
"99011090"	"99011090"	
"99011095"	"99011095"	
"99011096"	"99011096"	
"99012182"	"99012182"	
"99012183"	"99012183"	
"1360000"	"1360000"	
"99011097"	"99011097"	
"99011099"	"99011099"	
"99011100"	"99011100"	
"99011098"	"99011098"	
"99011101"	"99011101"	
"99011102"	"99011102"	
"99012184"	"99012184"	
"99012185"	"99012185"	
"99012186"	"99012186"	
"1370000"	"1370000"	
"99011103"	"99011103"	
"99011105"	"99011105"	
"99011106"	"99011106"	
"99012187"	"99012187"	
"99011104"	"99011104"	
"99011107"	"99011107"	
"99011108"	"99011108"	
"99012188"	"99012188"	
"99012189"	"99012189"	
"99012190"	"99012190"	
"1380000"	"1380000"	
"99011109"	"99011109"	
"99011110"	"99011110"	
"99011111"	"99011111"	
"99011112"	"99011112"	
"99011113"	"99011113"	
"99011114"	"99011114"	
"99011115"	"99011115"	
"99011116"	"99011116"	
"99011117"	"99011117"	
"99011118"	"99011118"	
"99011119"	"99011119"	
"99011120"	"99011120"	
"99011121"	"99011121"	
"99011122"	"99011122"	
"99011123"	"99011123"	
"99012191"	"99012191"	
"99012192"	"99012192"	
"99012193"	"99012193"	
"99010020"	"99010020"	
"99011124"	"99011124"	
"99011125"	"99011125"	
"99011126"	"99011126"	
"99011127"	"99011127"	
"99011128"	"99011128"	
"99011129"	"99011129"	
"99011130"	"99011130"	
"99011131"	"99011131"	
"99011132"	"99011132"	
"99012194"	"99012194"	
"99012195"	"99012195"	
"99012196"	"99012196"	
"99010021"	"99010021"	
"99011133"	"99011133"	
"99011134"	"99011134"	
"99011135"	"99011135"	
"99011136"	"99011136"	
"99011137"	"99011137"	
"99011138"	"99011138"	
"99011139"	"99011139"	
"99011140"	"99011140"	
"99011141"	"99011141"	
"99011142"	"99011142"	
"99011143"	"99011143"	
"99011144"	"99011144"	
"99010022"	"99010022"	
"99011145"	"99011145"	
"99011146"	"99011146"	
"99011147"	"99011147"	
"99011148"	"99011148"	
"99011149"	"99011149"	
"99011150"	"99011150"	
"99011151"	"99011151"	
"99011152"	"99011152"	
"99011153"	"99011153"	
"99011154"	"99011154"	
