Value Synonym	Value ID	
"150035"	"150035"	
"150036"	"150036"	
"10001413"	"10001413"	
"150068"	"150068"	
"150069"	"150069"	
"10001415"	"10001415"	
"150037"	"150037"	
"10001902"	"10001902"	
"150038"	"150038"	
"150039"	"150039"	
"150040"	"150040"	
"10003041"	"10003041"	
"10001904"	"10001904"	
"10003401"	"10003401"	
"10003402"	"10003402"	
"10001903"	"10001903"	
"10003465"	"10003465"	
"10003480"	"10003480"	
"10003509"	"10003509"	
"150070"	"150070"	
"10001909"	"10001909"	
"150051"	"150051"	
"10003641"	"10003641"	
"150052"	"150052"	
"159998"	"159998"	
"159999"	"159999"	
"10004525"	"10004525"	
"160000"	"160000"	
"10002649"	"10002649"	
"10001897"	"10001897"	
"160003"	"160003"	
"10004458"	"10004458"	
"10004141"	"10004141"	
"10005233"	"10005233"	
"160032"	"160032"	
"160036"	"160036"	
"10003669"	"10003669"	
"160008"	"160008"	
"10002856"	"10002856"	
"10002860"	"10002860"	
"160037"	"160037"	
"10004151"	"10004151"	
"10004169"	"10004169"	
"10004170"	"10004170"	
"10004171"	"10004171"	
"10005234"	"10005234"	
"10004172"	"10004172"	
"10004173"	"10004173"	
"10004459"	"10004459"	
"10003201"	"10003201"	
"10004440"	"10004440"	
"10004175"	"10004175"	
"10004155"	"10004155"	
"10004460"	"10004460"	
"10004176"	"10004176"	
"10004177"	"10004177"	
"10004180"	"10004180"	
"10003275"	"10003275"	
"10003277"	"10003277"	
"10004915"	"10004915"	
"160039"	"160039"	
"10004205"	"10004205"	
"10004143"	"10004143"	
"10004144"	"10004144"	
"10004145"	"10004145"	
"10004181"	"10004181"	
"10005235"	"10005235"	
"10004178"	"10004178"	
"10004182"	"10004182"	
"10004146"	"10004146"	
"10004179"	"10004179"	
"160041"	"160041"	
"10004184"	"10004184"	
"10004183"	"10004183"	
"160044"	"160044"	
"10004506"	"10004506"	
"10004203"	"10004203"	
"10004507"	"10004507"	
"160035"	"160035"	
"10004907"	"10004907"	
"10004185"	"10004185"	
"160017"	"160017"	
"160027"	"160027"	
"10003191"	"10003191"	
"10001895"	"10001895"	
"10004778"	"10004778"	
"10004186"	"10004186"	
"10005236"	"10005236"	
"10004462"	"10004462"	
"10005237"	"10005237"	
"10004189"	"10004189"	
"10001537"	"10001537"	
"10004148"	"10004148"	
"10004149"	"10004149"	
"10004191"	"10004191"	
"10004156"	"10004156"	
"10004193"	"10004193"	
"10004194"	"10004194"	
"10004509"	"10004509"	
"10004508"	"10004508"	
"10004195"	"10004195"	
"10004197"	"10004197"	
"160030"	"160030"	
"160052"	"160052"	
"10004199"	"10004199"	
"10004150"	"10004150"	
"169998"	"169998"	
"10004720"	"10004720"	
"169999"	"169999"	
"10004207"	"10004207"	
"10004206"	"10004206"	
"10004461"	"10004461"	
"10004906"	"10004906"	
"10005238"	"10005238"	
"10004441"	"10004441"	
"10005239"	"10005239"	
"10005240"	"10005240"	
"10004442"	"10004442"	
"10005241"	"10005241"	
"10004908"	"10004908"	
"10004443"	"10004443"	
"10004444"	"10004444"	
"10005242"	"10005242"	
"10005243"	"10005243"	
"10004445"	"10004445"	
"10004446"	"10004446"	
"10005244"	"10005244"	
"10004909"	"10004909"	
"10004447"	"10004447"	
"10001891"	"10001891"	
"10005245"	"10005245"	
"10004910"	"10004910"	
"10005246"	"10005246"	
"10004510"	"10004510"	
"10004912"	"10004912"	
"10004911"	"10004911"	
"10005247"	"10005247"	
"10005248"	"10005248"	
"10004448"	"10004448"	
"10004913"	"10004913"	
"10004449"	"10004449"	
"10004450"	"10004450"	
"10005249"	"10005249"	
"10004451"	"10004451"	
"10004452"	"10004452"	
"10005250"	"10005250"	
"10005251"	"10005251"	
"10004914"	"10004914"	
"10004453"	"10004453"	
"10004454"	"10004454"	
"10004455"	"10004455"	
"10005252"	"10005252"	
"10004456"	"10004456"	
"10005304"	"10005304"	
"10005305"	"10005305"	
"10005306"	"10005306"	
"10005307"	"10005307"	
"10005308"	"10005308"	
"10005309"	"10005309"	
"10005310"	"10005310"	
"10005311"	"10005311"	
"10005312"	"10005312"	
"10005313"	"10005313"	
"10005314"	"10005314"	
"10005315"	"10005315"	
"2770000"	"2770000"	
"2770001"	"2770001"	
"2770003"	"2770003"	
"2770002"	"2770002"	
"2770004"	"2770004"	
"2770006"	"2770006"	
"10001637"	"10001637"	
"10003359"	"10003359"	
"10003488"	"10003488"	
"2770005"	"2770005"	
"2779998"	"2779998"	
"2779999"	"2779999"	
"10004526"	"10004526"	
"190000"	"190000"	
"10003726"	"10003726"	
"190004"	"190004"	
"10003689"	"10003689"	
"10001883"	"10001883"	
"10001885"	"10001885"	
"10001416"	"10001416"	
"10001438"	"10001438"	
"10001882"	"10001882"	
"190002"	"190002"	
"10001884"	"10001884"	
"10003376"	"10003376"	
"10003432"	"10003432"	
"190003"	"190003"	
"10003646"	"10003646"	
"199998"	"199998"	
"199999"	"199999"	
"10004527"	"10004527"	
"200000"	"200000"	
"200003"	"200003"	
"200007"	"200007"	
"10002901"	"10002901"	
"10003084"	"10003084"	
"200004"	"200004"	
"200005"	"200005"	
"10003286"	"10003286"	
"10001318"	"10001318"	
"200008"	"200008"	
"10001536"	"10001536"	
"10003492"	"10003492"	
"10003564"	"10003564"	
"10003628"	"10003628"	
"209998"	"209998"	
"209999"	"209999"	
"10004528"	"10004528"	
"210000"	"210000"	
"210002"	"210002"	
"10001878"	"10001878"	
"210003"	"210003"	
"10001877"	"10001877"	
"210001"	"210001"	
"10002905"	"10002905"	
"10002917"	"10002917"	
"210004"	"210004"	
"10002956"	"10002956"	
"10001879"	"10001879"	
"10001881"	"10001881"	
"10001880"	"10001880"	
"10001332"	"10001332"	
"10003728"	"10003728"	
"210005"	"210005"	
"10003438"	"10003438"	
"10003530"	"10003530"	
"10001876"	"10001876"	
"10003638"	"10003638"	
"10003661"	"10003661"	
"219998"	"219998"	
"219999"	"219999"	
"10004529"	"10004529"	
"220000"	"220000"	
"10001875"	"10001875"	
"220002"	"220002"	
"220003"	"220003"	
"220005"	"220005"	
"229998"	"229998"	
"229999"	"229999"	
"10003154"	"10003154"	
"10004530"	"10004530"	
"2780000"	"2780000"	
"2780008"	"2780008"	
"2780002"	"2780002"	
"2780009"	"2780009"	
"2780007"	"2780007"	
"2780006"	"2780006"	
"2789998"	"2789998"	
"2780003"	"2780003"	
"2789999"	"2789999"	
"10001338"	"10001338"	
"10002887"	"10002887"	
"10001635"	"10001635"	
"10001636"	"10001636"	
"10001521"	"10001521"	
"10003278"	"10003278"	
"10004531"	"10004531"	
"240000"	"240000"	
"240001"	"240001"	
"10005347"	"10005347"	
"10004495"	"10004495"	
"10004476"	"10004476"	
"10004477"	"10004477"	
"10005168"	"10005168"	
"10004482"	"10004482"	
"10004499"	"10004499"	
"10005346"	"10005346"	
"240002"	"240002"	
"240056"	"240056"	
"10005176"	"10005176"	
"240005"	"240005"	
"10004433"	"10004433"	
"10004500"	"10004500"	
"10005179"	"10005179"	
"10004425"	"10004425"	
"10004432"	"10004432"	
"10004422"	"10004422"	
"10002907"	"10002907"	
"10004478"	"10004478"	
"10004435"	"10004435"	
"10004085"	"10004085"	
"10004484"	"10004484"	
"10004504"	"10004504"	
"240043"	"240043"	
"10004468"	"10004468"	
"10004501"	"10004501"	
"10004430"	"10004430"	
"10004505"	"10004505"	
"240016"	"240016"	
"10004434"	"10004434"	
"10005169"	"10005169"	
"10004470"	"10004470"	
"10005170"	"10005170"	
"240013"	"240013"	
"240046"	"240046"	
"240039"	"240039"	
"240044"	"240044"	
"10004473"	"10004473"	
"10004426"	"10004426"	
"10004502"	"10004502"	
"10004503"	"10004503"	
"240055"	"240055"	
"10005178"	"10005178"	
"10004428"	"10004428"	
"240027"	"240027"	
"10004479"	"10004479"	
"10004496"	"10004496"	
"10004489"	"10004489"	
"10004474"	"10004474"	
"10004475"	"10004475"	
"10004498"	"10004498"	
"10003193"	"10003193"	
"10004483"	"10004483"	
"10004423"	"10004423"	
"10004431"	"10004431"	
"10005171"	"10005171"	
"240054"	"240054"	
"10004472"	"10004472"	
"240047"	"240047"	
"10005172"	"10005172"	
"10004721"	"10004721"	
"10004488"	"10004488"	
"10004487"	"10004487"	
"10004485"	"10004485"	
"10004467"	"10004467"	
"10004492"	"10004492"	
"10004480"	"10004480"	
"10004486"	"10004486"	
"10004497"	"10004497"	
"10004491"	"10004491"	
"10004493"	"10004493"	
"240032"	"240032"	
"10005173"	"10005173"	
"10004436"	"10004436"	
"10004439"	"10004439"	
"10005174"	"10005174"	
"10004427"	"10004427"	
"10004469"	"10004469"	
"10004471"	"10004471"	
"240051"	"240051"	
"10004438"	"10004438"	
"10005177"	"10005177"	
"10004494"	"10004494"	
"10004481"	"10004481"	
"10004490"	"10004490"	
"249998"	"249998"	
"10004429"	"10004429"	
"249999"	"249999"	
"250000"	"250000"	
"250001"	"250001"	
"250006"	"250006"	
"259998"	"259998"	
"250007"	"250007"	
"259999"	"259999"	
"10004532"	"10004532"	
"260000"	"260000"	
"260010"	"260010"	
"10001112"	"10001112"	
"260001"	"260001"	
"260009"	"260009"	
"10002914"	"10002914"	
"10003064"	"10003064"	
"260003"	"260003"	
"10001517"	"10001517"	
"10003553"	"10003553"	
"260005"	"260005"	
"260007"	"260007"	
"260008"	"260008"	
"269998"	"269998"	
"269999"	"269999"	
"10004533"	"10004533"	
"270000"	"270000"	
"279998"	"279998"	
"279999"	"279999"	
"10004534"	"10004534"	
"280000"	"280000"	
"280001"	"280001"	
"289998"	"289998"	
"289999"	"289999"	
"10001873"	"10001873"	
"10004535"	"10004535"	
"290000"	"290000"	
"290001"	"290001"	
"290002"	"290002"	
"10001059"	"10001059"	
"10001872"	"10001872"	
"290003"	"290003"	
"10002796"	"10002796"	
"10001871"	"10001871"	
"10002334"	"10002334"	
"290006"	"290006"	
"290004"	"290004"	
"290005"	"290005"	
"299998"	"299998"	
"299999"	"299999"	
"10004536"	"10004536"	
"10004770"	"10004770"	
"10004772"	"10004772"	
"10004773"	"10004773"	
"10004774"	"10004774"	
"3010000"	"3010000"	
"3010003"	"3010003"	
"3010005"	"3010005"	
"10002898"	"10002898"	
"3010004"	"3010004"	
"3010007"	"3010007"	
"10003341"	"10003341"	
"10003389"	"10003389"	
"3019998"	"3019998"	
"3019999"	"3019999"	
"10004537"	"10004537"	
"300000"	"300000"	
"300001"	"300001"	
"309998"	"309998"	
"309999"	"309999"	
"10004538"	"10004538"	
"310000"	"310000"	
"10002662"	"10002662"	
"310049"	"310049"	
"10002698"	"10002698"	
"310018"	"310018"	
"10002798"	"10002798"	
"10002799"	"10002799"	
"10002897"	"10002897"	
"310021"	"310021"	
"310007"	"310007"	
"310022"	"310022"	
"310023"	"310023"	
"310002"	"310002"	
"310028"	"310028"	
"310025"	"310025"	
"10003070"	"10003070"	
"310003"	"310003"	
"10003130"	"10003130"	
"310019"	"310019"	
"310029"	"310029"	
"310004"	"310004"	
"310030"	"310030"	
"310012"	"310012"	
"10003186"	"10003186"	
"10003197"	"10003197"	
"10003202"	"10003202"	
"10001317"	"10001317"	
"310026"	"310026"	
"310013"	"310013"	
"10001866"	"10001866"	
"10002596"	"10002596"	
"10001378"	"10001378"	
"10001382"	"10001382"	
"10001395"	"10001395"	
"310006"	"310006"	
"310033"	"310033"	
"310031"	"310031"	
"310032"	"310032"	
"310015"	"310015"	
"310016"	"310016"	
"10003670"	"10003670"	
"10001870"	"10001870"	
"310035"	"310035"	
"310034"	"310034"	
"10001543"	"10001543"	
"310010"	"310010"	
"10001591"	"10001591"	
"10003356"	"10003356"	
"10003396"	"10003396"	
"10003418"	"10003418"	
"310037"	"310037"	
"310044"	"310044"	
"10001868"	"10001868"	
"310038"	"310038"	
"310043"	"310043"	
"310047"	"310047"	
"310040"	"310040"	
"10003518"	"10003518"	
"310045"	"310045"	
"10002955"	"10002955"	
"10001865"	"10001865"	
"310048"	"310048"	
"310017"	"310017"	
"310051"	"310051"	
"310052"	"310052"	
"10003639"	"10003639"	
"310053"	"310053"	
"10003604"	"10003604"	
"319998"	"319998"	
"319999"	"319999"	
"10004539"	"10004539"	
"330000"	"330000"	
"339998"	"339998"	
"339999"	"339999"	
"10004540"	"10004540"	
"360000"	"360000"	
"369998"	"369998"	
"360001"	"360001"	
"369999"	"369999"	
"10003329"	"10003329"	
"10004541"	"10004541"	
"370000"	"370000"	
"370072"	"370072"	
"370006"	"370006"	
"10001250"	"10001250"	
"370041"	"370041"	
"370089"	"370089"	
"370055"	"370055"	
"370036"	"370036"	
"370073"	"370073"	
"370037"	"370037"	
"370061"	"370061"	
"370042"	"370042"	
"370004"	"370004"	
"370090"	"370090"	
"10002743"	"10002743"	
"370070"	"370070"	
"10001864"	"10001864"	
"370064"	"370064"	
"370054"	"370054"	
"10001862"	"10001862"	
"370082"	"370082"	
"10002889"	"10002889"	
"370026"	"370026"	
"370086"	"370086"	
"370040"	"370040"	
"370076"	"370076"	
"370044"	"370044"	
"10001857"	"10001857"	
"370066"	"370066"	
"370045"	"370045"	
"10002946"	"10002946"	
"370048"	"370048"	
"370062"	"370062"	
"370053"	"370053"	
"10001859"	"10001859"	
"10001855"	"10001855"	
"370071"	"370071"	
"370057"	"370057"	
"10001860"	"10001860"	
"370088"	"370088"	
"370063"	"370063"	
"370084"	"370084"	
"370014"	"370014"	
"370015"	"370015"	
"370077"	"370077"	
"370058"	"370058"	
"370059"	"370059"	
"10001863"	"10001863"	
"370078"	"370078"	
"370074"	"370074"	
"370083"	"370083"	
"370068"	"370068"	
"370067"	"370067"	
"370085"	"370085"	
"370060"	"370060"	
"370049"	"370049"	
"370075"	"370075"	
"370081"	"370081"	
"10001861"	"10001861"	
"370087"	"370087"	
"370080"	"370080"	
"370079"	"370079"	
"370069"	"370069"	
"370051"	"370051"	
"10001856"	"10001856"	
"370056"	"370056"	
"370038"	"370038"	
"370024"	"370024"	
"379998"	"379998"	
"379999"	"379999"	
"10004722"	"10004722"	
"380000"	"380000"	
"380001"	"380001"	
"380003"	"380003"	
"380002"	"380002"	
"380004"	"380004"	
"389998"	"389998"	
"389999"	"389999"	
"10001459"	"10001459"	
"10003557"	"10003557"	
"10001452"	"10001452"	
"10001853"	"10001853"	
"10001854"	"10001854"	
"10003720"	"10003720"	
"10004542"	"10004542"	
"400000"	"400000"	
"400006"	"400006"	
"10001167"	"10001167"	
"400005"	"400005"	
"400007"	"400007"	
"409998"	"409998"	
"409999"	"409999"	
"10004543"	"10004543"	
"2980000"	"2980000"	
"2980007"	"2980007"	
"2980008"	"2980008"	
"2980004"	"2980004"	
"2980009"	"2980009"	
"2989998"	"2989998"	
"2980003"	"2980003"	
"2980002"	"2980002"	
"2980001"	"2980001"	
"2980010"	"2980010"	
"2989999"	"2989999"	
"10002973"	"10002973"	
"10001470"	"10001470"	
"10003538"	"10003538"	
"10000985"	"10000985"	
"10000986"	"10000986"	
"10000987"	"10000987"	
"10004544"	"10004544"	
"420000"	"420000"	
"10001849"	"10001849"	
"420003"	"420003"	
"420004"	"420004"	
"420002"	"420002"	
"429998"	"429998"	
"429999"	"429999"	
"10001501"	"10001501"	
"10001850"	"10001850"	
"10001502"	"10001502"	
"10002885"	"10002885"	
"10004545"	"10004545"	
"430000"	"430000"	
"430309"	"430309"	
"430020"	"430020"	
"430006"	"430006"	
"430007"	"430007"	
"430008"	"430008"	
"430011"	"430011"	
"430014"	"430014"	
"430017"	"430017"	
"430281"	"430281"	
"430273"	"430273"	
"430022"	"430022"	
"430024"	"430024"	
"430299"	"430299"	
"430027"	"430027"	
"430028"	"430028"	
"10002687"	"10002687"	
"430031"	"430031"	
"430032"	"430032"	
"10002707"	"10002707"	
"430036"	"430036"	
"430039"	"430039"	
"430040"	"430040"	
"430044"	"430044"	
"430045"	"430045"	
"430049"	"430049"	
"430047"	"430047"	
"430189"	"430189"	
"430050"	"430050"	
"10001833"	"10001833"	
"430052"	"430052"	
"430053"	"430053"	
"430054"	"430054"	
"430055"	"430055"	
"430056"	"430056"	
"430057"	"430057"	
"430058"	"430058"	
"430060"	"430060"	
"430278"	"430278"	
"430276"	"430276"	
"430068"	"430068"	
"430069"	"430069"	
"430070"	"430070"	
"10002904"	"10002904"	
"430071"	"430071"	
"10001838"	"10001838"	
"430072"	"430072"	
"10002934"	"10002934"	
"10002935"	"10002935"	
"430075"	"430075"	
"430078"	"430078"	
"430079"	"430079"	
"430080"	"430080"	
"430082"	"430082"	
"430084"	"430084"	
"430308"	"430308"	
"430263"	"430263"	
"430086"	"430086"	
"430088"	"430088"	
"430089"	"430089"	
"430266"	"430266"	
"430091"	"430091"	
"10002974"	"10002974"	
"430093"	"430093"	
"10002975"	"10002975"	
"430094"	"430094"	
"430288"	"430288"	
"430319"	"430319"	
"430320"	"430320"	
"430098"	"430098"	
"430099"	"430099"	
"10003006"	"10003006"	
"10001835"	"10001835"	
"430100"	"430100"	
"10001519"	"10001519"	
"430285"	"430285"	
"10001548"	"10001548"	
"430107"	"430107"	
"430108"	"430108"	
"430109"	"430109"	
"430287"	"430287"	
"430286"	"430286"	
"430111"	"430111"	
"430112"	"430112"	
"430289"	"430289"	
"430116"	"430116"	
"430117"	"430117"	
"10003133"	"10003133"	
"430123"	"430123"	
"10003217"	"10003217"	
"430124"	"430124"	
"430125"	"430125"	
"430321"	"430321"	
"10003229"	"10003229"	
"10003244"	"10003244"	
"430298"	"430298"	
"430126"	"430126"	
"430129"	"430129"	
"430131"	"430131"	
"430132"	"430132"	
"430136"	"430136"	
"430303"	"430303"	
"10003279"	"10003279"	
"430138"	"430138"	
"430140"	"430140"	
"430141"	"430141"	
"430322"	"430322"	
"430144"	"430144"	
"10001843"	"10001843"	
"10001848"	"10001848"	
"430146"	"430146"	
"10003346"	"10003346"	
"430147"	"430147"	
"430150"	"430150"	
"10001240"	"10001240"	
"430151"	"430151"	
"10001251"	"10001251"	
"430324"	"430324"	
"430154"	"430154"	
"430275"	"430275"	
"430155"	"430155"	
"430156"	"430156"	
"430157"	"430157"	
"430158"	"430158"	
"430159"	"430159"	
"430161"	"430161"	
"10001842"	"10001842"	
"430162"	"430162"	
"430164"	"430164"	
"430165"	"430165"	
"10003188"	"10003188"	
"430166"	"430166"	
"10003207"	"10003207"	
"430169"	"430169"	
"430170"	"430170"	
"430171"	"430171"	
"430172"	"430172"	
"10002430"	"10002430"	
"430173"	"430173"	
"430174"	"430174"	
"430295"	"430295"	
"430176"	"430176"	
"430177"	"430177"	
"430178"	"430178"	
"10002631"	"10002631"	
"430179"	"430179"	
"430181"	"430181"	
"430182"	"430182"	
"430325"	"430325"	
"430183"	"430183"	
"430184"	"430184"	
"430294"	"430294"	
"430186"	"430186"	
"10001844"	"10001844"	
"430187"	"430187"	
"430188"	"430188"	
"430296"	"430296"	
"430190"	"430190"	
"430191"	"430191"	
"430192"	"430192"	
"10001841"	"10001841"	
"430194"	"430194"	
"430195"	"430195"	
"430196"	"430196"	
"430197"	"430197"	
"10001404"	"10001404"	
"10001409"	"10001409"	
"430200"	"430200"	
"10001473"	"10001473"	
"10003706"	"10003706"	
"10001430"	"10001430"	
"430326"	"430326"	
"430202"	"430202"	
"430203"	"430203"	
"430204"	"430204"	
"430291"	"430291"	
"10001840"	"10001840"	
"430206"	"430206"	
"430207"	"430207"	
"430208"	"430208"	
"430209"	"430209"	
"430210"	"430210"	
"10001472"	"10001472"	
"430212"	"430212"	
"430302"	"430302"	
"430214"	"430214"	
"10003367"	"10003367"	
"430215"	"430215"	
"430216"	"430216"	
"430217"	"430217"	
"10001518"	"10001518"	
"430219"	"430219"	
"10001542"	"10001542"	
"430301"	"430301"	
"430220"	"430220"	
"430221"	"430221"	
"430223"	"430223"	
"430224"	"430224"	
"430225"	"430225"	
"10001597"	"10001597"	
"430227"	"430227"	
"430228"	"430228"	
"10003384"	"10003384"	
"430229"	"430229"	
"10001836"	"10001836"	
"430232"	"430232"	
"10003399"	"10003399"	
"430306"	"430306"	
"430234"	"430234"	
"10003426"	"10003426"	
"430238"	"430238"	
"430239"	"430239"	
"10001846"	"10001846"	
"430242"	"430242"	
"10001847"	"10001847"	
"430243"	"430243"	
"10001845"	"10001845"	
"430328"	"430328"	
"10003481"	"10003481"	
"430247"	"430247"	
"430310"	"430310"	
"430307"	"430307"	
"430248"	"430248"	
"430311"	"430311"	
"430250"	"430250"	
"430312"	"430312"	
"430252"	"430252"	
"430253"	"430253"	
"430254"	"430254"	
"430255"	"430255"	
"430256"	"430256"	
"10001834"	"10001834"	
"10001837"	"10001837"	
"430258"	"430258"	
"430314"	"430314"	
"430259"	"430259"	
"430261"	"430261"	
"430262"	"430262"	
"430264"	"430264"	
"430265"	"430265"	
"430293"	"430293"	
"430282"	"430282"	
"430315"	"430315"	
"430316"	"430316"	
"10001839"	"10001839"	
"430318"	"430318"	
"430268"	"430268"	
"430269"	"430269"	
"430317"	"430317"	
"430270"	"430270"	
"430271"	"430271"	
"430272"	"430272"	
"10003696"	"10003696"	
"430329"	"430329"	
"430330"	"430330"	
"439998"	"439998"	
"439999"	"439999"	
"10004546"	"10004546"	
"460000"	"460000"	
"460003"	"460003"	
"469998"	"469998"	
"460002"	"460002"	
"469999"	"469999"	
"10001831"	"10001831"	
"10001832"	"10001832"	
"10004547"	"10004547"	
"480000"	"480000"	
"489998"	"489998"	
"489999"	"489999"	
"480001"	"480001"	
"10004548"	"10004548"	
"490000"	"490000"	
"10001829"	"10001829"	
"10001475"	"10001475"	
"10001830"	"10001830"	
"10002992"	"10002992"	
"490003"	"490003"	
"490001"	"490001"	
"10001289"	"10001289"	
"10003176"	"10003176"	
"10003180"	"10003180"	
"490004"	"490004"	
"490005"	"490005"	
"490002"	"490002"	
"499998"	"499998"	
"499999"	"499999"	
"10004549"	"10004549"	
"500000"	"500000"	
"10001826"	"10001826"	
"500007"	"500007"	
"500005"	"500005"	
"500001"	"500001"	
"500002"	"500002"	
"500006"	"500006"	
"509998"	"509998"	
"500003"	"500003"	
"500004"	"500004"	
"509999"	"509999"	
"10001825"	"10001825"	
"10003003"	"10003003"	
"10001827"	"10001827"	
"10004550"	"10004550"	
"510000"	"510000"	
"510043"	"510043"	
"510042"	"510042"	
"510044"	"510044"	
"510045"	"510045"	
"510046"	"510046"	
"510047"	"510047"	
"510048"	"510048"	
"510049"	"510049"	
"510050"	"510050"	
"510001"	"510001"	
"510051"	"510051"	
