Value Synonym	Value ID	
"2528"	"2528"	
"17128"	"17128"	
"2527"	"2527"	
"13859"	"13859"	
"18699"	"18699"	
"17127"	"17127"	
"2064"	"2064"	
"13952"	"13952"	
"14737"	"14737"	
"16264"	"16264"	
"18822"	"18822"	
"13951"	"13951"	
"1115"	"1115"	
"18409"	"18409"	
"15463"	"15463"	
"16980"	"16980"	
"18408"	"18408"	
"2062"	"2062"	
"13829"	"13829"	
"3465"	"3465"	
"15619"	"15619"	
"15051"	"15051"	
"15050"	"15050"	
"19937"	"19937"	
"3001"	"3001"	
"14087"	"14087"	
"14861"	"14861"	
"17294"	"17294"	
"19464"	"19464"	
"17295"	"17295"	
"17490"	"17490"	
"1116"	"1116"	
"15464"	"15464"	
"13894"	"13894"	
"2063"	"2063"	
"13950"	"13950"	
"18821"	"18821"	
"14736"	"14736"	
"1606"	"1606"	
"18035"	"18035"	
"3466"	"3466"	
"17548"	"17548"	
"21351"	"21351"	
"21352"	"21352"	
"21353"	"21353"	
"21354"	"21354"	
"452"	"452"	
"2956"	"2956"	
"19582"	"19582"	
"374"	"374"	
"2438"	"2438"	
"16243"	"16243"	
"15678"	"15678"	
"17118"	"17118"	
"16242"	"16242"	
"192"	"192"	
"2365"	"2365"	
"16225"	"16225"	
"14641"	"14641"	
"18585"	"18585"	
"21355"	"21355"	
"21356"	"21356"	
"3772"	"3772"	
"15846"	"15846"	
"4249"	"4249"	
"18244"	"18244"	
"19428"	"19428"	
"3771"	"3771"	
"18660"	"18660"	
"1462"	"1462"	
"14427"	"14427"	
"17605"	"17605"	
"14606"	"14606"	
"16884"	"16884"	
"954"	"954"	
"19028"	"19028"	
"4"	"4"	
"3467"	"3467"	
"18484"	"18484"	
"2529"	"2529"	
"16283"	"16283"	
"2530"	"2530"	
"19109"	"19109"	
"21357"	"21357"	
"21358"	"21358"	
"21359"	"21359"	
"21360"	"21360"	
"21361"	"21361"	
"21362"	"21362"	
"21363"	"21363"	
"21365"	"21365"	
"21364"	"21364"	
"21366"	"21366"	
"21368"	"21368"	
"21367"	"21367"	
"5"	"5"	
"2066"	"2066"	
"19537"	"19537"	
"362"	"362"	
"2898"	"2898"	
"16587"	"16587"	
"2899"	"2899"	
"14858"	"14858"	
"21369"	"21369"	
"19775"	"19775"	
"1518"	"1518"	
"15428"	"15428"	
"21370"	"21370"	
"4303"	"4303"	
"18253"	"18253"	
"21371"	"21371"	
"21372"	"21372"	
"21374"	"21374"	
"21373"	"21373"	
"6"	"6"	
"3468"	"3468"	
"15052"	"15052"	
"2067"	"2067"	
"18823"	"18823"	
"3900"	"3900"	
"15060"	"15060"	
"2069"	"2069"	
"16266"	"16266"	
"1123"	"1123"	
"15465"	"15465"	
"600"	"600"	
"17286"	"17286"	
"1612"	"1612"	
"18750"	"18750"	
"1607"	"1607"	
"13737"	"13737"	
"607"	"607"	
"15121"	"15121"	
"3909"	"3909"	
"15061"	"15061"	
"3902"	"3902"	
"15814"	"15814"	
"601"	"601"	
"19029"	"19029"	
"3907"	"3907"	
"16677"	"16677"	
"3903"	"3903"	
"19210"	"19210"	
"2070"	"2070"	
"17185"	"17185"	
"3904"	"3904"	
"17157"	"17157"	
"1613"	"1613"	
"20103"	"20103"	
"2073"	"2073"	
"15723"	"15723"	
"2531"	"2531"	
"17129"	"17129"	
"602"	"602"	
"15120"	"15120"	
"3908"	"3908"	
"15815"	"15815"	
"605"	"605"	
"16711"	"16711"	
"1119"	"1119"	
"16055"	"16055"	
"17776"	"17776"	
"606"	"606"	
"19030"	"19030"	
"3473"	"3473"	
"17550"	"17550"	
"3003"	"3003"	
"15523"	"15523"	
"1121"	"1121"	
"16056"	"16056"	
"2074"	"2074"	
"16267"	"16267"	
"1122"	"1122"	
"13895"	"13895"	
"1614"	"1614"	
"16342"	"16342"	
"603"	"603"	
"17287"	"17287"	
"3906"	"3906"	
"19211"	"19211"	
"3470"	"3470"	
"16469"	"16469"	
"3905"	"3905"	
"17158"	"17158"	
"1610"	"1610"	
"13738"	"13738"	
"1609"	"1609"	
"18036"	"18036"	
"1125"	"1125"	
"16057"	"16057"	
"1117"	"1117"	
"16054"	"16054"	
"1616"	"1616"	
"19054"	"19054"	
"1615"	"1615"	
"16343"	"16343"	
"609"	"609"	
"16712"	"16712"	
"21375"	"21375"	
"21376"	"21376"	
"2071"	"2071"	
"19538"	"19538"	
"2072"	"2072"	
"13953"	"13953"	
"3472"	"3472"	
"17549"	"17549"	
"1120"	"1120"	
"16981"	"16981"	
"3002"	"3002"	
"17491"	"17491"	
"3469"	"3469"	
"17852"	"17852"	
"2068"	"2068"	
"19226"	"19226"	
"3901"	"3901"	
"18772"	"18772"	
"3910"	"3910"	
"14230"	"14230"	
"608"	"608"	
"19554"	"19554"	
"1124"	"1124"	
"17777"	"17777"	
"1118"	"1118"	
"19848"	"19848"	
"604"	"604"	
"13601"	"13601"	
"3471"	"3471"	
"14042"	"14042"	
"2532"	"2532"	
"19110"	"19110"	
"1608"	"1608"	
"15349"	"15349"	
"1611"	"1611"	
"15350"	"15350"	
"23547"	"23547"	
"23548"	"23548"	
"23549"	"23549"	
"21377"	"21377"	
"21378"	"21378"	
"21380"	"21380"	
"21381"	"21381"	
"21382"	"21382"	
"21379"	"21379"	
"21383"	"21383"	
"21384"	"21384"	
"21385"	"21385"	
"7"	"7"	
"2536"	"2536"	
"13801"	"13801"	
"17130"	"17130"	
"17131"	"17131"	
"18701"	"18701"	
"19111"	"19111"	
"1617"	"1617"	
"20105"	"20105"	
"13740"	"13740"	
"13739"	"13739"	
"20104"	"20104"	
"18038"	"18038"	
"18037"	"18037"	
"21393"	"21393"	
"18039"	"18039"	
"3911"	"3911"	
"19212"	"19212"	
"18088"	"18088"	
"14231"	"14231"	
"15816"	"15816"	
"15062"	"15062"	
"21386"	"21386"	
"2533"	"2533"	
"16284"	"16284"	
"13800"	"13800"	
"21387"	"21387"	
"21389"	"21389"	
"21390"	"21390"	
"21388"	"21388"	
"21391"	"21391"	
"21392"	"21392"	
"1619"	"1619"	
"19060"	"19060"	
"14814"	"14814"	
"14813"	"14813"	
"19059"	"19059"	
"18751"	"18751"	
"18752"	"18752"	
"19058"	"19058"	
"611"	"611"	
"4384"	"4384"	
"5555"	"5555"	
"1126"	"1126"	
"19849"	"19849"	
"3476"	"3476"	
"15054"	"15054"	
"14043"	"14043"	
"612"	"612"	
"19555"	"19555"	
"19031"	"19031"	
"3913"	"3913"	
"18090"	"18090"	
"3477"	"3477"	
"16470"	"16470"	
"3005"	"3005"	
"17492"	"17492"	
"21394"	"21394"	
"21395"	"21395"	
"3474"	"3474"	
"18486"	"18486"	
"18485"	"18485"	
"15053"	"15053"	
"2075"	"2075"	
"13954"	"13954"	
"21396"	"21396"	
"21397"	"21397"	
"610"	"610"	
"14256"	"14256"	
"1618"	"1618"	
"18324"	"18324"	
"19057"	"19057"	
"18323"	"18323"	
"19056"	"19056"	
"14812"	"14812"	
"19055"	"19055"	
"3912"	"3912"	
"18089"	"18089"	
"2535"	"2535"	
"18700"	"18700"	
"3475"	"3475"	
"17853"	"17853"	
"2534"	"2534"	
"19421"	"19421"	
"3004"	"3004"	
"19465"	"19465"	
"21398"	"21398"	
"21399"	"21399"	
"21400"	"21400"	
"229"	"229"	
"2392"	"2392"	
"15667"	"15667"	
"2393"	"2393"	
"19407"	"19407"	
"18681"	"18681"	
"2867"	"2867"	
"14851"	"14851"	
"4270"	"4270"	
"16743"	"16743"	
"152"	"152"	
"928"	"928"	
"15114"	"15114"	
"2811"	"2811"	
"19715"	"19715"	
"4220"	"4220"	
"14279"	"14279"	
"3747"	"3747"	
"18062"	"18062"	
"929"	"929"	
"16703"	"16703"	
"19018"	"19018"	
"2812"	"2812"	
"15012"	"15012"	
"8"	"8"	
"1624"	"1624"	
"18325"	"18325"	
"2541"	"2541"	
"17132"	"17132"	
"3006"	"3006"	
"16594"	"16594"	
"3007"	"3007"	
"15524"	"15524"	
"1127"	"1127"	
"13896"	"13896"	
"2537"	"2537"	
"15684"	"15684"	
"1136"	"1136"	
"13898"	"13898"	
"2542"	"2542"	
"17133"	"17133"	
"1128"	"1128"	
"16982"	"16982"	
"1129"	"1129"	
"17778"	"17778"	
"1134"	"1134"	
"16985"	"16985"	
"613"	"613"	
"19556"	"19556"	
"1130"	"1130"	
"16983"	"16983"	
"3478"	"3478"	
"17914"	"17914"	
"2076"	"2076"	
"17186"	"17186"	
"2084"	"2084"	
"17188"	"17188"	
"21403"	"21403"	
"21404"	"21404"	
"2538"	"2538"	
"14668"	"14668"	
"21401"	"21401"	
"21402"	"21402"	
"1131"	"1131"	
"13897"	"13897"	
"1132"	"1132"	
"16984"	"16984"	
"3008"	"3008"	
"17296"	"17296"	
"2077"	"2077"	
"19539"	"19539"	
"1620"	"1620"	
"16344"	"16344"	
"2539"	"2539"	
"15685"	"15685"	
"2078"	"2078"	
"17187"	"17187"	
"1133"	"1133"	
"16058"	"16058"	
"1135"	"1135"	
"16986"	"16986"	
"2079"	"2079"	
"19227"	"19227"	
"3914"	"3914"	
"15817"	"15817"	
"21405"	"21405"	
"21406"	"21406"	
"3009"	"3009"	
"14088"	"14088"	
"2540"	"2540"	
"14669"	"14669"	
"21407"	"21407"	
"21408"	"21408"	
"3010"	"3010"	
"19867"	"19867"	
"1621"	"1621"	
"15351"	"15351"	
"21409"	"21409"	
"21410"	"21410"	
"1622"	"1622"	
"15352"	"15352"	
"1625"	"1625"	
"15383"	"15383"	
"3011"	"3011"	
"19868"	"19868"	
"2080"	"2080"	
"13955"	"13955"	
"2081"	"2081"	
"15724"	"15724"	
"3915"	"3915"	
"19213"	"19213"	
"3012"	"3012"	
"19869"	"19869"	
"1623"	"1623"	
"16345"	"16345"	
"3916"	"3916"	
"19214"	"19214"	
"2083"	"2083"	
"15725"	"15725"	
"2082"	"2082"	
"16268"	"16268"	
"21411"	"21411"	
"21412"	"21412"	
"21413"	"21413"	
"21414"	"21414"	
"21089"	"21089"	
"21090"	"21090"	
"21092"	"21092"	
"21091"	"21091"	
"21415"	"21415"	
"21418"	"21418"	
"21419"	"21419"	
"21416"	"21416"	
"21417"	"21417"	
"198"	"198"	
"4259"	"4259"	
"19430"	"19430"	
"3329"	"3329"	
"15648"	"15648"	
"21420"	"21420"	
"21421"	"21421"	
"1468"	"1468"	
"16030"	"16030"	
"4258"	"4258"	
"16109"	"16109"	
"1912"	"1912"	
"20095"	"20095"	
"3775"	"3775"	
"18067"	"18067"	
"2371"	"2371"	
"19099"	"19099"	
"962"	"962"	
"16922"	"16922"	
"391"	"391"	
"1980"	"1980"	
"13713"	"13713"	
"10"	"10"	
"3014"	"3014"	
"16597"	"16597"	
"19469"	"19469"	
"15526"	"15526"	
"14089"	"14089"	
"16596"	"16596"	
"19468"	"19468"	
"21520"	"21520"	
"15525"	"15525"	
"19467"	"19467"	
"1138"	"1138"	
"16059"	"16059"	
"3015"	"3015"	
"14863"	"14863"	
"21422"	"21422"	
"21423"	"21423"	
"3016"	"3016"	
"19470"	"19470"	
"15527"	"15527"	
"21424"	"21424"	
"21425"	"21425"	
"21426"	"21426"	
"21427"	"21427"	
"21428"	"21428"	
"21429"	"21429"	
"21430"	"21430"	
"21431"	"21431"	
"21432"	"21432"	
"21433"	"21433"	
"21434"	"21434"	
"21435"	"21435"	
"446"	"446"	
"2952"	"2952"	
"16622"	"16622"	
"393"	"393"	
"3824"	"3824"	
"17146"	"17146"	
"19199"	"19199"	
"453"	"453"	
"3416"	"3416"	
"17540"	"17540"	
"2957"	"2957"	
"14113"	"14113"	
"2477"	"2477"	
"17140"	"17140"	
"19123"	"19123"	
"3417"	"3417"	
"15604"	"15604"	
"422"	"422"	
"21438"	"21438"	
"21439"	"21439"	
"21440"	"21440"	
"21441"	"21441"	
"21442"	"21442"	
"21443"	"21443"	
"21444"	"21444"	
"21445"	"21445"	
"21436"	"21436"	
"21437"	"21437"	
"1555"	"1555"	
"19955"	"19955"	
"385"	"385"	
"1529"	"1529"	
"18516"	"18516"	
"14473"	"14473"	
"11"	"11"	
"2543"	"2543"	
"18702"	"18702"	
"615"	"615"	
"16140"	"16140"	
"3917"	"3917"	
"17159"	"17159"	
"1139"	"1139"	
"16987"	"16987"	
"3017"	"3017"	
"19870"	"19870"	
"19471"	"19471"	
"3479"	"3479"	
"15740"	"15740"	
"14876"	"14876"	
"14875"	"14875"	
"1626"	"1626"	
"19061"	"19061"	
"18753"	"18753"	
"18326"	"18326"	
"616"	"616"	
"19558"	"19558"	
"1140"	"1140"	
"13899"	"13899"	
"16989"	"16989"	
"16988"	"16988"	
"617"	"617"	
"16141"	"16141"	
"19559"	"19559"	
"21446"	"21446"	
"21447"	"21447"	
"618"	"618"	
"14259"	"14259"	
"3480"	"3480"	
"19938"	"19938"	
"17915"	"17915"	
"582"	"582"	
"2990"	"2990"	
"19584"	"19584"	
"4370"	"4370"	
"21448"	"21448"	
"14237"	"14237"	
"2515"	"2515"	
"19417"	"19417"	
"12"	"12"	
"619"	"619"	
"4385"	"4385"	
"90205"	"90205"	
"90203"	"90203"	
"5833"	"5833"	
"6374"	"6374"	
"5055"	"5055"	
"6375"	"6375"	
"90202"	"90202"	
"6643"	"6643"	
"5834"	"5834"	
"5056"	"5056"	
"90201"	"90201"	
"5557"	"5557"	
"90204"	"90204"	
"5556"	"5556"	
"5558"	"5558"	
"5057"	"5057"	
"4643"	"4643"	
"6377"	"6377"	
"4542"	"4542"	
"6376"	"6376"	
"4543"	"4543"	
"6105"	"6105"	
"5303"	"5303"	
"5559"	"5559"	
"5304"	"5304"	
"5560"	"5560"	
"5835"	"5835"	
"6104"	"6104"	
"4730"	"4730"	
"4771"	"4771"	
"4772"	"4772"	
"6645"	"6645"	
"5561"	"5561"	
"5305"	"5305"	
"5562"	"5562"	
"5058"	"5058"	
"6106"	"6106"	
"5836"	"5836"	
"6644"	"6644"	
"5837"	"5837"	
"5306"	"5306"	
"2085"	"2085"	
"4731"	"4731"	
"6107"	"6107"	
"6108"	"6108"	
"6109"	"6109"	
"5838"	"5838"	
"6378"	"6378"	
"4773"	"4773"	
"5563"	"5563"	
"5564"	"5564"	
"4438"	"4438"	
"6646"	"6646"	
"5307"	"5307"	
"5308"	"5308"	
"6647"	"6647"	
"6379"	"6379"	
"5565"	"5565"	
"6380"	"6380"	
"6381"	"6381"	
"2086"	"2086"	
"4590"	"4590"	
"6383"	"6383"	
"6384"	"6384"	
"5571"	"5571"	
"6114"	"6114"	
"3018"	"3018"	
"4485"	"4485"	
"5840"	"5840"	
"5309"	"5309"	
"6112"	"6112"	
"5310"	"5310"	
"5311"	"5311"	
"6113"	"6113"	
"6648"	"6648"	
"5841"	"5841"	
"21451"	"21451"	
"90198"	"90198"	
"90199"	"90199"	
"90200"	"90200"	
"21452"	"21452"	
"2544"	"2544"	
"4544"	"4544"	
"5059"	"5059"	
"4644"	"4644"	
"6110"	"6110"	
"6382"	"6382"	
"4774"	"4774"	
"5839"	"5839"	
"6111"	"6111"	
"5060"	"5060"	
"5566"	"5566"	
"5061"	"5061"	
"21453"	"21453"	
"23449"	"23449"	
"90190"	"90190"	
"90193"	"90193"	
"23450"	"23450"	
"90191"	"90191"	
"90192"	"90192"	
"3918"	"3918"	
"4545"	"4545"	
"5567"	"5567"	
"6649"	"6649"	
"5062"	"5062"	
"4732"	"4732"	
"5568"	"5568"	
"5569"	"5569"	
"4775"	"4775"	
"4776"	"4776"	
"5570"	"5570"	
"21454"	"21454"	
"21455"	"21455"	
"90184"	"90184"	
"90155"	"90155"	
"90185"	"90185"	
"90186"	"90186"	
"90187"	"90187"	
"21456"	"21456"	
"90183"	"90183"	
"90188"	"90188"	
"90189"	"90189"	
"3019"	"3019"	
"4591"	"4591"	
"5063"	"5063"	
"6385"	"6385"	
"5572"	"5572"	
"6650"	"6650"	
"21449"	"21449"	
"5312"	"5312"	
"21450"	"21450"	
"5064"	"5064"	
"4486"	"4486"	
"6386"	"6386"	
"4777"	"4777"	
"6387"	"6387"	
"4778"	"4778"	
"6651"	"6651"	
"5065"	"5065"	
"4779"	"4779"	
"5842"	"5842"	
"6388"	"6388"	
"90196"	"90196"	
"90197"	"90197"	
"90194"	"90194"	
"90195"	"90195"	
"90156"	"90156"	
"90157"	"90157"	
"2545"	"2545"	
"4487"	"4487"	
"4780"	"4780"	
"5066"	"5066"	
"5573"	"5573"	
"4682"	"4682"	
"6389"	"6389"	
"4781"	"4781"	
"5843"	"5843"	
"4386"	"4386"	
"6390"	"6390"	
"5313"	"5313"	
"4683"	"4683"	
"5844"	"5844"	
"5574"	"5574"	
"3482"	"3482"	
"4439"	"4439"	
"5314"	"5314"	
"4546"	"4546"	
"6391"	"6391"	
"21457"	"21457"	
"21458"	"21458"	
"3483"	"3483"	
"4592"	"4592"	
"6652"	"6652"	
"5315"	"5315"	
"5067"	"5067"	
"3481"	"3481"	
"15741"	"15741"	
"23482"	"23482"	
"23483"	"23483"	
"23484"	"23484"	
"21459"	"21459"	
"21460"	"21460"	
"21462"	"21462"	
"21463"	"21463"	
"21464"	"21464"	
"21465"	"21465"	
"21468"	"21468"	
"21466"	"21466"	
"21467"	"21467"	
"21461"	"21461"	
"21469"	"21469"	
"21470"	"21470"	
"220"	"220"	
"2863"	"2863"	
"19362"	"19362"	
"16580"	"16580"	
"971"	"971"	
"14495"	"14495"	
"17687"	"17687"	
"551"	"551"	
"1093"	"1093"	
"19843"	"19843"	
"18405"	"18405"	
"21471"	"21471"	
"21472"	"21472"	
"21473"	"21473"	
"21474"	"21474"	
"21476"	"21476"	
"21477"	"21477"	
"21475"	"21475"	
"21478"	"21478"	
"21479"	"21479"	
"21480"	"21480"	
"21481"	"21481"	
"21482"	"21482"	
"375"	"375"	
"2909"	"2909"	
"19459"	"19459"	
"1017"	"1017"	
"19733"	"19733"	
"15451"	"15451"	
"2439"	"2439"	
"15679"	"15679"	
"23553"	"23553"	
"23554"	"23554"	
"23555"	"23555"	
"23556"	"23556"	
"23557"	"23557"	
"21483"	"21483"	
"21484"	"21484"	
"21485"	"21485"	
"199"	"199"	
"3776"	"3776"	
"4429"	"4429"	
"5541"	"5541"	
"21486"	"21486"	
"21487"	"21487"	
"2372"	"2372"	
"18587"	"18587"	
"23485"	"23485"	
"23486"	"23486"	
"23487"	"23487"	
"23488"	"23488"	
"23489"	"23489"	
"23490"	"23490"	
"23491"	"23491"	
"13"	"13"	
"1141"	"1141"	
"15467"	"15467"	
"14"	"14"	
"2087"	"2087"	
"17189"	"17189"	
"563"	"563"	
"3882"	"3882"	
"16675"	"16675"	
"15812"	"15812"	
"14227"	"14227"	
"18768"	"18768"	
"15813"	"15813"	
"1590"	"1590"	
"20099"	"20099"	
"15346"	"15346"	
"2506"	"2506"	
"14695"	"14695"	
"1096"	"1096"	
"18406"	"18406"	
"2041"	"2041"	
"19532"	"19532"	
"19531"	"19531"	
"18817"	"18817"	
"21488"	"21488"	
"21489"	"21489"	
"21490"	"21490"	
"21491"	"21491"	
"21492"	"21492"	
"21493"	"21493"	
"21494"	"21494"	
"21495"	"21495"	
"21496"	"21496"	
"21497"	"21497"	
"21498"	"21498"	
"21501"	"21501"	
"21502"	"21502"	
"21503"	"21503"	
"21500"	"21500"	
"21499"	"21499"	
"454"	"454"	
"4339"	"4339"	
"18262"	"18262"	
"200"	"200"	
"3330"	"3330"	
"17759"	"17759"	
"455"	"455"	
"2478"	"2478"	
"14686"	"14686"	
"16297"	"16297"	
"15697"	"15697"	
"18800"	"18800"	
"13817"	"13817"	
"15698"	"15698"	
"3418"	"3418"	
"14006"	"14006"	
"15605"	"15605"	
"15"	"15"	
"620"	"620"	
"17289"	"17289"	
"13603"	"13603"	
"1627"	"1627"	
"14815"	"14815"	
"19062"	"19062"	
"16"	"16"	
"1628"	"1628"	
"18754"	"18754"	
"23565"	"23565"	
"23566"	"23566"	
"23567"	"23567"	
"3919"	"3919"	
"15063"	"15063"	
"2546"	"2546"	
"17134"	"17134"	
"17"	"17"	
"2547"	"2547"	
"19112"	"19112"	
"1142"	"1142"	
"19850"	"19850"	
"3920"	"3920"	
"16678"	"16678"	
"3484"	"3484"	
"16471"	"16471"	
"2088"	"2088"	
"17190"	"17190"	
"2089"	"2089"	
"16269"	"16269"	
"621"	"621"	
"19032"	"19032"	
"149"	"149"	
"927"	"927"	
"14249"	"14249"	
"423"	"423"	
"2944"	"2944"	
"14972"	"14972"	
"14971"	"14971"	
"17567"	"17567"	
"583"	"583"	
"21504"	"21504"	
"21505"	"21505"	
"2991"	"2991"	
"19990"	"19990"	
"2050"	"2050"	
"19534"	"19534"	
"16261"	"16261"	
"19224"	"19224"	
"17181"	"17181"	
"19533"	"19533"	
"579"	"579"	
"2514"	"2514"	
"15682"	"15682"	
"230"	"230"	
"3347"	"3347"	
"14000"	"14000"	
"231"	"231"	
"4271"	"4271"	
"18903"	"18903"	
"232"	"232"	
"21506"	"21506"	
"21508"	"21508"	
"21507"	"21507"	
"21509"	"21509"	
"21510"	"21510"	
"21511"	"21511"	
"21512"	"21512"	
"4272"	"4272"	
"18249"	"18249"	
"561"	"561"	
"3444"	"3444"	
"17544"	"17544"	
"456"	"456"	
"2008"	"2008"	
"18648"	"18648"	
"1563"	"1563"	
"16958"	"16958"	
"3419"	"3419"	
"19926"	"19926"	
"4340"	"4340"	
"16127"	"16127"	
"1064"	"1064"	
"14513"	"14513"	
"233"	"233"	
"2394"	"2394"	
"19103"	"19103"	
"18"	"18"	
"1143"	"1143"	
"19851"	"19851"	
"15468"	"15468"	
"622"	"622"	
"16144"	"16144"	
"16143"	"16143"	
"16142"	"16142"	
"14262"	"14262"	
"17321"	"17321"	
"13604"	"13604"	
"17320"	"17320"	
"19034"	"19034"	
"19033"	"19033"	
"14261"	"14261"	
"14260"	"14260"	
"19035"	"19035"	
"3921"	"3921"	
"4387"	"4387"	
"5575"	"5575"	
"6653"	"6653"	
"4733"	"4733"	
"5576"	"5576"	
"2092"	"2092"	
"14739"	"14739"	
"1149"	"1149"	
"4389"	"4389"	
"6394"	"6394"	
"2093"	"2093"	
"4549"	"4549"	
"5069"	"5069"	
"21514"	"21514"	
"21515"	"21515"	
"21516"	"21516"	
"21517"	"21517"	
"21518"	"21518"	
"21519"	"21519"	
"2090"	"2090"	
"13956"	"13956"	
"15726"	"15726"	
"16270"	"16270"	
"19540"	"19540"	
"19631"	"19631"	
"18824"	"18824"	
"1145"	"1145"	
"16990"	"16990"	
"18410"	"18410"	
"3020"	"3020"	
"16598"	"16598"	
"3485"	"3485"	
"16473"	"16473"	
"19939"	"19939"	
"16472"	"16472"	
"14878"	"14878"	
"14877"	"14877"	
"18487"	"18487"	
"1146"	"1146"	
"17779"	"17779"	
"21521"	"21521"	
"15469"	"15469"	
"16991"	"16991"	
"13900"	"13900"	
"3922"	"3922"	
"18186"	"18186"	
"1144"	"1144"	
"19852"	"19852"	
"21513"	"21513"	
"2091"	"2091"	
"14738"	"14738"	
"19632"	"19632"	
"623"	"623"	
"16714"	"16714"	
"13605"	"13605"	
"16713"	"16713"	
"14263"	"14263"	
"3486"	"3486"	
"18488"	"18488"	
"21522"	"21522"	
"21523"	"21523"	
"14044"	"14044"	
"17551"	"17551"	
"3923"	"3923"	
"16762"	"16762"	
"624"	"624"	
"14264"	"14264"	
"1147"	"1147"	
"21524"	"21524"	
"21525"	"21525"	
"16992"	"16992"	
"17780"	"17780"	
"14464"	"14464"	
"1148"	"1148"	
"4547"	"4547"	
"4782"	"4782"	
"4388"	"4388"	
"5845"	"5845"	
"4548"	"4548"	
"4783"	"4783"	
"6392"	"6392"	
"4784"	"4784"	
"21526"	"21526"	
"4440"	"4440"	
"5068"	"5068"	
"4785"	"4785"	
"21527"	"21527"	
"5846"	"5846"	
"6393"	"6393"	
"19853"	"19853"	
"1629"	"1629"	
"18040"	"18040"	
"566"	"566"	
"2043"	"2043"	
"14731"	"14731"	
"593"	"593"	
"4373"	"4373"	
"21528"	"21528"	
"21529"	"21529"	
"21530"	"21530"	
"16682"	"16682"	
"201"	"201"	
"3331"	"3331"	
"15033"	"15033"	
"221"	"221"	
"972"	"972"	
"4586"	"4586"	
"6917"	"6917"	
"6359"	"6359"	
"4679"	"4679"	
"5038"	"5038"	
"5039"	"5039"	
"1484"	"1484"	
"20041"	"20041"	
"19"	"19"	
"1630"	"1630"	
"18755"	"18755"	
"18756"	"18756"	
"19063"	"19063"	
"18327"	"18327"	
"234"	"234"	
"2395"	"2395"	
"18240"	"18240"	
"4273"	"4273"	
"15093"	"15093"	
"539"	"539"	
"2501"	"2501"	
"19218"	"19218"	
"16306"	"16306"	
"2031"	"2031"	
"16258"	"16258"	
"1087"	"1087"	
"13887"	"13887"	
"3872"	"3872"	
"14225"	"14225"	
"591"	"591"	
"2052"	"2052"	
"14733"	"14733"	
"20"	"20"	
"2094"	"2094"	
"4488"	"4488"	
"6654"	"6654"	
"4734"	"4734"	
"5316"	"5316"	
"5318"	"5318"	
"4441"	"4441"	
"5847"	"5847"	
"4442"	"4442"	
