Value Synonym	Value ID	
"491"	"491"	
"492"	"492"	
"493"	"493"	
"494"	"494"	
"495"	"495"	
"496"	"496"	
"497"	"497"	
"498"	"498"	
"499"	"499"	
"500"	"500"	
"281"	"281"	
"95"	"95"	
"1005"	"1005"	
"1006"	"1006"	
"1007"	"1007"	
"1008"	"1008"	
"1009"	"1009"	
"1010"	"1010"	
"1011"	"1011"	
"1012"	"1012"	
"1013"	"1013"	
"1014"	"1014"	
"1015"	"1015"	
"1016"	"1016"	
"1017"	"1017"	
"1018"	"1018"	
"1019"	"1019"	
"1020"	"1020"	
"1021"	"1021"	
"1022"	"1022"	
"1023"	"1023"	
"1024"	"1024"	
"1025"	"1025"	
"1026"	"1026"	
"1027"	"1027"	
"1028"	"1028"	
"1029"	"1029"	
"1030"	"1030"	
"1031"	"1031"	
"1032"	"1032"	
"1033"	"1033"	
"1034"	"1034"	
"1035"	"1035"	
"1036"	"1036"	
"1037"	"1037"	
"1038"	"1038"	
"1039"	"1039"	
"1040"	"1040"	
"1041"	"1041"	
"1042"	"1042"	
"1043"	"1043"	
"98"	"98"	
"101"	"101"	
"102"	"102"	
"313"	"313"	
"327"	"327"	
"332"	"332"	
"333"	"333"	
"114"	"114"	
"115"	"115"	
"1211"	"1211"	
"1210"	"1210"	
"1206"	"1206"	
"1205"	"1205"	
"1204"	"1204"	
"1215"	"1215"	
"1214"	"1214"	
"1209"	"1209"	
"1208"	"1208"	
"1212"	"1212"	
"1213"	"1213"	
"1207"	"1207"	
"338"	"338"	
"120"	"120"	
"330"	"330"	
"314"	"314"	
"122"	"122"	
"315"	"315"	
"282"	"282"	
"14"	"14"	
"284"	"284"	
"285"	"285"	
"139"	"139"	
"335"	"335"	
"286"	"286"	
"141"	"141"	
"316"	"316"	
"144"	"144"	
"149"	"149"	
"287"	"287"	
"157"	"157"	
"318"	"318"	
"166"	"166"	
"325"	"325"	
"179"	"179"	
"1103"	"1103"	
"1104"	"1104"	
"1105"	"1105"	
"1106"	"1106"	
"1107"	"1107"	
"1108"	"1108"	
"1109"	"1109"	
"1110"	"1110"	
"1111"	"1111"	
"1112"	"1112"	
"1113"	"1113"	
"1122"	"1122"	
"1114"	"1114"	
"1115"	"1115"	
"1116"	"1116"	
"1117"	"1117"	
"1118"	"1118"	
"1119"	"1119"	
"1121"	"1121"	
"1120"	"1120"	
"331"	"331"	
"193"	"193"	
"1188"	"1188"	
"1189"	"1189"	
"1190"	"1190"	
"1191"	"1191"	
"1192"	"1192"	
"1193"	"1193"	
"1194"	"1194"	
"1195"	"1195"	
"1196"	"1196"	
"1197"	"1197"	
"1198"	"1198"	
"1199"	"1199"	
"1200"	"1200"	
"1201"	"1201"	
"1202"	"1202"	
"1203"	"1203"	
"194"	"194"	
"198"	"198"	
"288"	"288"	
"210"	"210"	
"341"	"341"	
"344"	"344"	
"319"	"319"	
"289"	"289"	
"290"	"290"	
"221"	"221"	
"1269"	"1269"	
"1218"	"1218"	
"1257"	"1257"	
"1223"	"1223"	
"1272"	"1272"	
"1234"	"1234"	
"1247"	"1247"	
"1243"	"1243"	
"1235"	"1235"	
"1248"	"1248"	
"1224"	"1224"	
"1233"	"1233"	
"1258"	"1258"	
"1216"	"1216"	
"1219"	"1219"	
"1225"	"1225"	
"1220"	"1220"	
"1260"	"1260"	
"1244"	"1244"	
"1226"	"1226"	
"1221"	"1221"	
"1270"	"1270"	
"1230"	"1230"	
"1261"	"1261"	
"1227"	"1227"	
"1249"	"1249"	
"1254"	"1254"	
"1236"	"1236"	
"1245"	"1245"	
"1250"	"1250"	
"1255"	"1255"	
"1228"	"1228"	
"1262"	"1262"	
"1217"	"1217"	
"1263"	"1263"	
"1253"	"1253"	
"1256"	"1256"	
"1251"	"1251"	
"1237"	"1237"	
"1252"	"1252"	
"1238"	"1238"	
"1239"	"1239"	
"1229"	"1229"	
"1240"	"1240"	
"1246"	"1246"	
"1231"	"1231"	
"1222"	"1222"	
"1259"	"1259"	
"1241"	"1241"	
"1271"	"1271"	
"1242"	"1242"	
"1232"	"1232"	
"334"	"334"	
"228"	"228"	
"229"	"229"	
"291"	"291"	
"241"	"241"	
"293"	"293"	
"336"	"336"	
"294"	"294"	
"246"	"246"	
"1123"	"1123"	
"1124"	"1124"	
"1125"	"1125"	
"1126"	"1126"	
"1127"	"1127"	
"1128"	"1128"	
"1129"	"1129"	
"1130"	"1130"	
"1131"	"1131"	
"1132"	"1132"	
"1133"	"1133"	
"1134"	"1134"	
"1135"	"1135"	
"1136"	"1136"	
"1137"	"1137"	
"1138"	"1138"	
"1139"	"1139"	
"1140"	"1140"	
"1141"	"1141"	
"1142"	"1142"	
"1143"	"1143"	
"1144"	"1144"	
"1145"	"1145"	
"1146"	"1146"	
"1147"	"1147"	
"1148"	"1148"	
"1149"	"1149"	
"1150"	"1150"	
"1151"	"1151"	
"1152"	"1152"	
"1153"	"1153"	
"1154"	"1154"	
"1155"	"1155"	
"1156"	"1156"	
"1157"	"1157"	
"1158"	"1158"	
"1159"	"1159"	
"1160"	"1160"	
"1161"	"1161"	
"1162"	"1162"	
"1163"	"1163"	
"1164"	"1164"	
"1165"	"1165"	
"1166"	"1166"	
"1167"	"1167"	
"1168"	"1168"	
"1169"	"1169"	
"1170"	"1170"	
"1171"	"1171"	
"1172"	"1172"	
"1173"	"1173"	
"1174"	"1174"	
"1175"	"1175"	
"1176"	"1176"	
"1177"	"1177"	
"1178"	"1178"	
"1179"	"1179"	
"1180"	"1180"	
"1181"	"1181"	
"1182"	"1182"	
"1183"	"1183"	
"1184"	"1184"	
"1185"	"1185"	
"1186"	"1186"	
"1187"	"1187"	
"295"	"295"	
"111"	"111"	
"342"	"342"	
"904"	"904"	
"2"	"2"	
"386"	"386"	
"20"	"20"	
"387"	"387"	
"118"	"118"	
"119"	"119"	
"121"	"121"	
"127"	"127"	
"131"	"131"	
"135"	"135"	
"180"	"180"	
"184"	"184"	
"321"	"321"	
"196"	"196"	
"212"	"212"	
"230"	"230"	
"245"	"245"	
"263"	"263"	
"906"	"906"	
"390"	"390"	
"392"	"392"	
"395"	"395"	
"43"	"43"	
"1044"	"1044"	
"1045"	"1045"	
"1046"	"1046"	
"1047"	"1047"	
"1048"	"1048"	
"1049"	"1049"	
"1050"	"1050"	
"1051"	"1051"	
"1052"	"1052"	
"1053"	"1053"	
"1054"	"1054"	
"1055"	"1055"	
"1056"	"1056"	
"399"	"399"	
"396"	"396"	
"398"	"398"	
"394"	"394"	
"400"	"400"	
"1002"	"1002"	
"391"	"391"	
"1003"	"1003"	
"393"	"393"	
"397"	"397"	
"206"	"206"	
"1004"	"1004"	
"249"	"249"	
"1303"	"1303"	
"1304"	"1304"	
"1057"	"1057"	
"503"	"503"	
"1058"	"1058"	
"1059"	"1059"	
"1060"	"1060"	
"1061"	"1061"	
"1062"	"1062"	
"1063"	"1063"	
"1064"	"1064"	
"1065"	"1065"	
"504"	"504"	
"1066"	"1066"	
"1067"	"1067"	
"1068"	"1068"	
"1069"	"1069"	
"1070"	"1070"	
"1071"	"1071"	
"1072"	"1072"	
"1073"	"1073"	
"1074"	"1074"	
"1075"	"1075"	
"1076"	"1076"	
"1077"	"1077"	
"1078"	"1078"	
"1079"	"1079"	
"1080"	"1080"	
"1081"	"1081"	
"1082"	"1082"	
"1083"	"1083"	
"1084"	"1084"	
"1085"	"1085"	
"1086"	"1086"	
"1087"	"1087"	
"1088"	"1088"	
"1089"	"1089"	
"1090"	"1090"	
"1091"	"1091"	
"1092"	"1092"	
"1093"	"1093"	
"1094"	"1094"	
"1095"	"1095"	
"1096"	"1096"	
"1097"	"1097"	
"1098"	"1098"	
"1099"	"1099"	
"1100"	"1100"	
"1101"	"1101"	
"1102"	"1102"	
"1305"	"1305"	
"903"	"903"	
"6"	"6"	
"15"	"15"	
"384"	"384"	
"33"	"33"	
"53"	"53"	
"54"	"54"	
"58"	"58"	
"382"	"382"	
"71"	"71"	
"80"	"80"	
"84"	"84"	
"105"	"105"	
"383"	"383"	
"126"	"126"	
"283"	"283"	
"150"	"150"	
"151"	"151"	
"303"	"303"	
"156"	"156"	
"164"	"164"	
"169"	"169"	
"173"	"173"	
"177"	"177"	
"178"	"178"	
"304"	"304"	
"187"	"187"	
"192"	"192"	
"209"	"209"	
"34"	"34"	
"385"	"385"	
"380"	"380"	
"381"	"381"	
"237"	"237"	
"238"	"238"	
"306"	"306"	
"252"	"252"	
"260"	"260"	
"261"	"261"	
"907"	"907"	
"11"	"11"	
"403"	"403"	
"29"	"29"	
"31"	"31"	
"51"	"51"	
"55"	"55"	
"72"	"72"	
"79"	"79"	
"83"	"83"	
"401"	"401"	
"402"	"402"	
"109"	"109"	
"404"	"404"	
"189"	"189"	
"190"	"190"	
"225"	"225"	
"251"	"251"	
"254"	"254"	
"998"	"998"	
"267"	"267"	
"296"	"296"	
"268"	"268"	
"323"	"323"	
"270"	"270"	
"271"	"271"	
"272"	"272"	
"273"	"273"	
"274"	"274"	
"275"	"275"	
"999"	"999"	
